ds,open,high,low,close,macd,rsi,adx,cci
1580428800.0,4.319311300000001,4.367628,4.29166853,4.30982555,0.0,,0.0,
1580432400.0,4.30982555,4.3429527,4.2768585,4.33372428,0.0,,0.0,
1580436000.0,4.33285632,4.3370586,4.29183,4.29595334,0.0,,0.0,
1580439600.0,4.29665208,4.32313912,4.28937336,4.3069364,0.0,,0.0,
1580443200.0,4.30563913,4.31112598,4.218579,4.266635440000001,0.0,,0.0,
1580446800.0,4.267889940000001,4.28200819,4.17425768,4.23184432,0.0,,0.0,
1580450400.0,4.23196914,4.2648813,4.21818008,4.2462904,0.0,,0.0,
1580454000.0,4.2451663900000005,4.247987,4.1902344,4.21775712,0.0,,0.0,
1580457600.0,4.21837954,4.23199411,4.1995857800000005,4.21952036,0.0,,0.0,
1580461200.0,4.22181553,4.24596471,4.2096798,4.21346916,0.0,,0.0,
1580464800.0,4.21424315,4.22660868,4.15651106,4.18343276,0.0,,0.0,
1580468400.0,4.1831129,4.1991,4.1560942,4.17599256,4.2501151408333335,,0.0,
1580472000.0,4.17369762,4.1807195,4.060639,4.1119104,4.228852873012821,,0.0,
1580475600.0,4.11192285,4.1166158,4.02093054,4.0784173,4.2057089387031565,,0.0,
1580479200.0,4.08031331,4.097844,4.01294894,4.05177337,4.182026543518056,15.315518455907837,0.0,
1580482800.0,4.0525786,4.124549159999999,4.0492652200000006,4.10923974,4.170828573746047,28.567495891610093,0.0,
1580486400.0,4.11138616,4.12162164,4.03031376,4.06723236,4.154890694708194,25.434263966498406,0.0,
1580490000.0,4.0680306,4.07644002,4.0329029400000005,4.04320329,4.137708017060779,23.82457633730561,0.0,
1580493600.0,4.04138934,4.077864959999999,4.03539176,4.066650399999999,4.126776075974505,28.57476800507904,0.0,
1580497200.0,4.066650399999999,4.07476992,4.04359059,4.04670888,4.114458045824581,27.03089927714163,0.0,-96.2901301183942
1580500800.0,4.04650922,4.11730176,4.0425867,4.08858528,4.110477620313107,34.975962445812954,0.0,-66.62897841073605
1580504400.0,4.0884855,4.12053633,4.08378564,4.1196113,4.111882801803398,40.1734530132324,0.0,-40.83491345086051
