SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,12-period-EMA,26-period-EMA,MACD,Signal,change,gain,loss,avg-gain,avg-loss,RS,RSI,adx
1,XRP,XRP,2013-08-05 23:59:59,0.0059798401780426,0.0056126601994037,0.0058747800067067,0.0056126601994037,0.0,43879157.32,,,,,0.0,0.0,0.0,,,,,0.0
2,XRP,XRP,2013-08-06 23:59:59,0.0056610200554132,0.0046286098659038,0.005636760033667,0.004680419806391,0.0,36591007.7403,,,,,-0.0009322403930127,0.0,0.0009322403930127,,,,,0.0
3,XRP,XRP,2013-08-07 23:59:59,0.0046820198185741,0.0043326099403202,0.0046692299656569,0.0044173197820782,0.0,34534120.936,,,,,-0.0002631000243127,0.0,0.0002631000243127,,,,,0.0
4,XRP,XRP,2013-08-08 23:59:59,0.0044240299612283,0.0041752899996936,0.0043966500088572,0.0042541702277958,0.0,33258632.2164,,,,,-0.0001631495542823,0.0,0.0001631495542823,,,,,0.0
5,XRP,XRP,2013-08-09 23:59:59,0.0043666800484061,0.0042526801116764,0.00425725011155,0.0042911199852824,0.0,33547503.2442,,,,,3.694975748660002e-05,3.694975748660002e-05,0.0,,,,,0.0
6,XRP,XRP,2013-08-10 23:59:59,0.0043664998374879,0.0042785801924765,0.0042911199852824,0.004313820041716,0.0,33724969.3425,,,,,2.270005643359961e-05,2.270005643359961e-05,0.0,,,,,0.0
7,XRP,XRP,2013-08-11 23:59:59,0.0044206101447343,0.004300270229578,0.004313820041716,0.0044153202325105,0.0,34518485.1564,,,,,0.0001015001907945,0.0001015001907945,0.0,,,,,0.0
8,XRP,XRP,2013-08-12 23:59:59,0.0045201801694929,0.0043589798733592,0.0044143698178231,0.0044485400430858,0.0,34778195.4553,,,,,3.321981057529972e-05,3.321981057529972e-05,0.0,,,,,0.0
9,XRP,XRP,2013-08-13 23:59:59,0.0044633201323449,0.004171309992671,0.0044633201323449,0.0042454302310943,0.0,33190303.8597,,,,,-0.0002031098119915,0.0,0.0002031098119915,,,,,0.0
10,XRP,XRP,2013-08-14 23:59:59,0.0042670499533414,0.0037853899411857,0.0042670499533414,0.0037884199991822,0.0,29617450.0458,,,,,-0.000457010231912,0.0,0.000457010231912,,,,,0.0
11,XRP,XRP,2013-08-15 23:59:59,0.0038036298938095,0.0030669500119984,0.0037881000898778,0.0030919699929654,0.0,24172680.7002,,,,,-0.0006964500062168,0.0,0.0006964500062168,,,,,0.0
12,XRP,XRP,2013-08-16 23:59:59,0.0031622799579054,0.0028748700860887,0.0030817301012575,0.0031335200183093,0.0,24497514.021,0.0042243925466512,,,,4.155002534390016e-05,4.155002534390016e-05,0.0,,,,,0.0
13,XRP,XRP,2013-08-17 23:59:59,0.005683499854058,0.0031381100416183,0.0031381100416183,0.0056710098870098,0.0,44335331.1893,0.0044469490605525,,,,0.0025374898687005,0.0025374898687005,0.0,,,,,0.0
14,XRP,XRP,2013-08-18 23:59:59,0.0062633799389004,0.0055852700024843,0.005686730146408,0.0056174402125179,0.0,43916526.8332,0.0046270246223933,,,,-5.356967449189967e-05,0.0,5.356967449189967e-05,,,,,0.0
15,XRP,XRP,2013-08-19 23:59:59,0.0058386698365211,0.0052233901806175,0.0055869598872959,0.0052604097872972,0.0,41125305.6407,0.004724468493917,,,,-0.0003570304252207,0.0,0.0003570304252207,0.0001981006935238,0.0001977592640157,1.0017264905888377,50.04312503723548,0.0
16,XRP,XRP,2013-08-20 23:59:59,0.0061577698215842,0.0053088702261447,0.0053762700408697,0.0060980501584708,0.0,47673882.8461,0.0049357887500022,,,,0.0008376403711735,0.0008376403711735,0.0,0.0002437820990702,0.0001836336023002,1.327546244350341,57.03629938922577,0.0
17,XRP,XRP,2013-08-21 23:59:59,0.0063487999141216,0.0059499600902199,0.0060983002185821,0.0061306501738727,0.0,47928746.0533,0.0051196135844438,,,,3.260001540190006e-05,3.260001540190006e-05,0.0,0.0002286976645225,0.0001705169164217,1.341202206336824,57.286901691218894,0.0
18,XRP,XRP,2013-08-22 23:59:59,0.0061381100676953,0.0051427199505269,0.0061306501738727,0.0051427199505269,0.0,40205218.1911,0.005123168409995,,,,-0.0009879302233458,0.0,0.0009879302233458,0.0002123621170566,0.0002289035812019,0.9277361059250836,48.12567981030168,0.0
19,XRP,XRP,2013-08-23 23:59:59,0.0052324798889458,0.004919049795717,0.0051787998527288,0.0051385900005698,0.0,40172930.3063,0.0051255409623911,,,,-4.129949957100247e-06,0.0,4.129949957100247e-06,0.0001971933944097,0.0002128483218273,0.9264503131468638,48.09105673914339,0.0
20,XRP,XRP,2013-08-24 23:59:59,0.0056028198450803,0.005125539842993,0.0051389802247285,0.005545990075916,0.0,43357938.6075,0.005190225441395,,,,0.0004074000753462,0.0004074000753462,0.0,0.0002122081573337,0.0001976448702682,1.0736841135605737,51.776647491262686,0.0
21,XRP,XRP,2013-08-25 23:59:59,0.0061476700939238,0.0055186199024319,0.0055255400948226,0.0061038900166749,0.0,47719539.3225,0.0053307892222072,,,,0.0005578999407589,0.0005578999407589,0.0,0.0002369004275784,0.0001835273795348,1.2908179050934745,56.347468833006346,0.0
22,XRP,XRP,2013-08-26 23:59:59,0.0065068998374044,0.0060650501400232,0.0061038900166749,0.006416920106858,0.0,50166773.3641,0.0054978862813843,,,,0.0003130300901831,0.0003130300901831,0.0,0.0002423382606216,0.0001704182809966,1.4220203325864471,58.71215503248432,0.0
23,XRP,XRP,2013-08-27 23:59:59,0.0069359401240944,0.0063734501600265,0.0064683998934924,0.0064520398154854,0.0,50441337.6536,0.0056446791327844,,,,3.511970862739994e-05,3.511970862739994e-05,0.0,0.0002275369354791,0.0001582455466397,1.4378725993295622,58.98062924719654,0.0
24,XRP,XRP,2013-08-28 23:59:59,0.0064627700485289,0.0060661300085484,0.0064510297961533,0.0062459697946906,0.0,48830305.1041,0.0057371853884623,,,,-0.0002060700207947,0.0,0.0002060700207947,0.0002112842972306,0.0001616615805079,1.3069542965423395,56.65280402395493,0.0
25,XRP,XRP,2013-08-29 23:59:59,0.006245819851756,0.00575648015365,0.006245819851756,0.0057625998742878,0.0,45051371.7154,0.0057410953093585,,,,-0.0004833699204027,0.0,0.0004833699204027,0.0001961925617141,0.0001846407476432,1.0625637310201743,51.51664964527495,0.0
26,XRP,XRP,2013-08-30 23:59:59,0.006264479830861,0.0056103901006281,0.0057604201138019,0.0059303399175405,0.0,46362744.5491,0.0057702098644634,0.0050849742435204,0.0006852356209429,,0.0001677400432526,0.0001677400432526,0.0,0.0001941602389669,0.0001714521228116,1.1324458150936698,53.10549075048483,0.0
