SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,12-period-EMA,26-period-EMA,MACD,Signal,change,gain,loss,avg-gain,avg-loss,RS,RSI,adx
12,Cardano,ADA,2017-10-13 23:59:59,0.033815998584032,0.0251953992992639,0.0260608997195959,0.0336409993469715,15613600.0,872212579.969,0.0230152167690296,,,,0.007388899102807,0.007388899102807,0.0,,,,,0.0
13,Cardano,ADA,2017-10-14 23:59:59,0.0382677987217903,0.0292553007602691,0.0338762998580932,0.0324648991227149,27853200.0,841719752.309,0.0244690140542119,,,,-0.0011761002242565,0.0,0.0011761002242565,,,,,0.0
14,Cardano,ADA,2017-10-15 23:59:59,0.0336412005126476,0.028694400563836,0.0328736007213592,0.0300485994666814,7104990.0,779072171.768,0.0253274118099765,,,,-0.0024162996560334,0.0,0.0024162996560334,,,,,0.0
15,Cardano,ADA,2017-10-16 23:59:59,0.030749199911952,0.0285767000168561,0.0299389008432626,0.02894820086658,6196030.0,750542023.348,0.0258844562802232,,,,-0.0011003986001014,0.0,0.0011003986001014,0.0012331211141177,0.0009390639939478,1.3131385316284,56.76869386218639,0.0
16,Cardano,ADA,2017-10-17 23:59:59,0.0296279992908239,0.0254814997315406,0.0289526991546154,0.0272174999117851,7039900.0,705670042.368,0.0260895399158481,,,,-0.0017307009547948,0.0,0.0017307009547948,0.0011450410345379,0.0009956094911511,1.150090517130312,53.49033019620577,0.0
17,Cardano,ADA,2017-10-18 23:59:59,0.0273598004132509,0.0246373005211353,0.0272192992269992,0.026690699160099,2336180.0,692011661.609,0.0261820259534251,,,,-0.0005268007516861,0.0,0.0005268007516861,0.0010632523892137,0.0009621231526179,1.1051104906067752,52.49655519450855,0.0
18,Cardano,ADA,2017-10-19 23:59:59,0.0271116998046636,0.0257715992629528,0.0267044994980096,0.0270319003611803,2897720.0,700857978.076,0.0263127758623105,,,,0.0003412012010813,0.0003412012010813,0.0,0.0010116773043471,0.0008934000702881,1.1323899986049006,53.10426326074302,0.0
19,Cardano,ADA,2017-10-20 23:59:59,0.0308551993221044,0.0266121998429298,0.0269824005663394,0.030629800632596,8716410.0,794140985.165,0.0269769335192775,,,,0.0035979002714157,0.0035979002714157,0.0,0.0011964075162806,0.0008295857795532,1.4421745716578434,59.05288624305178,0.0
20,Cardano,ADA,2017-10-21 23:59:59,0.0308055002242326,0.0279770009219646,0.0308055002242326,0.0284362006932497,5344520.0,737267363.233,0.0272014361614271,,,,-0.0021935999393462,0.0,0.0021935999393462,0.0011109498365462,0.0009270153623955,1.1984157777875255,54.512699094327154,0.0
21,Cardano,ADA,2017-10-22 23:59:59,0.0287436991930007,0.0270930007100105,0.0285650007426738,0.0277287997305393,2930210.0,718926553.534,0.0272825690182136,,,,-0.0007074009627103,0.0,0.0007074009627103,0.0010315962767929,0.0009113286195609,1.1319695822677085,53.09501559884679,0.0
22,Cardano,ADA,2017-10-23 23:59:59,0.0280508995056152,0.0243449006229639,0.027684099972248,0.0254535991698503,3517050.0,659937282.646,0.0270011890415423,,,,-0.002275200560689,0.0,0.002275200560689,0.0009579108284506,0.0010087480439272,0.949603653972238,48.70752329774615,0.0
23,Cardano,ADA,2017-10-24 23:59:59,0.0289562996476888,0.0237662997096776,0.0253389999270439,0.0271927006542682,7589560.0,705027051.019,0.027030652366577,,,,0.0017391014844178,0.0017391014844178,0.0,0.0010137101610197,0.0009366946122181,1.0822205527788933,51.97434783431475,0.0
24,Cardano,ADA,2017-10-25 23:59:59,0.0278459005057811,0.0261071994900703,0.0270380992442369,0.0275274999439716,2561430.0,713707434.235,0.027107090455407,,,,0.0003347992897034,0.0003347992897034,0.0,0.0009652165273542,0.0008697878542025,1.1097148835668758,52.60023011690997,0.0
25,Cardano,ADA,2017-10-26 23:59:59,0.0275602992624044,0.026477999985218,0.0274094995111227,0.027131799608469,2437710.0,703448092.423,0.0271108918635703,,,,-0.0003957003355026,0.0,0.0003957003355026,0.0008962724896861,0.0008359244600096,1.0721931616592573,51.741950581514565,0.0
26,Cardano,ADA,2017-10-27 23:59:59,0.027462899684906,0.0256738997995853,0.0271380990743637,0.0263817999511957,2511440.0,684002789.519,0.0269987238770512,0.0257333307885206,0.0012653930885305,,-0.0007499996572732,0.0,0.0007499996572732,0.000832253026137,0.0008297869740999,1.002971909796276,50.07418750561955,0.0
27,Cardano,ADA,2017-10-28 23:59:59,0.0268533006310462,0.0255929995328187,0.0263385996222496,0.025866100564599,1739460.0,670632199.243,0.0268244741366739,0.0257431655867486,0.0010813085499252,,-0.0005156993865967,0.0,0.0005156993865967,0.000772806381413,0.0008073521464211,0.9572110321855702,48.90688926460198,0.0
28,Cardano,ADA,2017-10-29 23:59:59,0.0298367999494075,0.0256258994340896,0.0258306991308927,0.0286068990826606,4746180.0,741693114.174,0.0270986933591334,0.0259552939938532,0.0011433993652801,,0.0027407985180615,0.0027407985180615,0.0,0.0009133772483164,0.0007496841359624,1.2183494414535414,54.92143927762956,34.639778350074174
29,Cardano,ADA,2017-10-30 23:59:59,0.0288743991404771,0.0275858994573354,0.0283176004886627,0.0285829007625579,3781270.0,741070864.481,0.0273270329596602,0.0261499315322758,0.0011771014273844,,-2.399832010269859e-05,0.0,2.399832010269859e-05,0.0008481360162938,0.0006978494348296,1.2153567431073633,54.86054320094048,34.51133360298934
30,Cardano,ADA,2017-10-31 23:59:59,0.0307145006954669,0.0280754994601011,0.0285470001399517,0.0304374992847442,7304450.0,789155209.5,0.0278055662404424,0.0264675291435697,0.0013380370968726,,0.0018545985221863,0.0018545985221863,0.0,0.0009200261952861,0.0006480030466275,1.4197868359946442,58.674045782675165,34.88098579050649
31,Cardano,ADA,2017-11-01 23:59:59,0.0292194001376628,0.0229861997067928,0.0291265007108449,0.0229861997067928,9382780.0,595964828.801,0.0270641252352655,0.0262096528889936,0.0008544723462718,,-0.0074512995779514,0.0,0.0074512995779514,0.00085431003848,0.0011339527988649,0.7533911811277969,42.96766113784198,32.900652674456424
32,Cardano,ADA,2017-11-02 23:59:59,0.0249768998473882,0.0182099994271993,0.0230791997164487,0.0213059000670909,6165050.0,552399572.176,0.0261782444401617,0.0258464119392231,0.0003318325009386,,-0.0016802996397018,0.0,0.0016802996397018,0.0007932878928743,0.0011729775732104,0.676302694094219,40.34490289116045,31.497701957340634
33,Cardano,ADA,2017-11-03 23:59:59,0.0232126004993915,0.0198270007967948,0.0214182008057832,0.0226281005889177,2836080.0,586680344.841,0.0256320684630472,0.0256080185058671,2.4049957180135445e-05,,0.0013222005218267,0.0013222005218267,0.0,0.0008310673663709,0.0010891934608382,0.7630117111897748,43.27887933738418,30.19496200573312
34,Cardano,ADA,2017-11-04 23:59:59,0.0238493997603654,0.0219695996493101,0.0226409006863832,0.0220221001654863,2626920.0,570968540.095,0.0250766887249609,0.0253423949250982,-0.0002657062001372,0.0007722097924718,-0.0006060004234314,0.0,0.0006060004234314,0.0007717054116301,0.001054679672452,0.7316964873666085,42.25315999106169,28.753763939502342
35,Cardano,ADA,2017-11-05 23:59:59,0.0230062995105981,0.0206349994987249,0.0220541004091501,0.0206349994987249,2396230.0,535005100.552,0.0243933519209246,0.024993698967589,-0.0006003470466644,0.0004976984246445,-0.0013871006667614,0.0,0.0013871006667614,0.0007165835965136,0.0010784240291884,0.6644729504524839,39.92092213164823,27.80545378696988
36,Cardano,ADA,2017-11-06 23:59:59,0.0236088000237941,0.020533699542284,0.0209772996604442,0.0218809992074966,4591160.0,567310230.442,0.0240068361188588,0.0247631286149896,-0.0007562924961308,0.0002469002404895,0.0012459997087717,0.0012459997087717,0.0,0.0007543990331035,0.0010013937413892,0.7533490593389902,42.966291014694,26.688553771608984
37,Cardano,ADA,2017-11-07 23:59:59,0.0233472995460033,0.0214137006551027,0.0218458008021116,0.0221947003155946,2539540.0,575443552.47,0.0237280459952797,0.0245728746668862,-0.0008448286716065,2.8554458070293744e-05,0.0003137011080979,0.0003137011080979,0.0,0.0007229206098888,0.0009298656170043,0.7774463284467356,43.73951078039728,25.651432328773865
38,Cardano,ADA,2017-11-08 23:59:59,0.0263931006193161,0.0216601993888616,0.0219116006046533,0.0251860003918409,6367000.0,652999198.57,0.0239523466716737,0.0246182913872533,-0.0006659447155795,-0.0001103453766596,0.0029913000762462,0.0029913000762462,0.0,0.0008849477146286,0.0008634466443611,1.0249014463232182,50.61488045179764,24.10228315025572
39,Cardano,ADA,2017-11-09 23:59:59,0.0350598990917205,0.0250057000666856,0.0251601003110408,0.0320529006421566,18716200.0,831037799.247,0.0251985857440557,0.0251690031839128,2.958256014290797e-05,-8.235978929916154e-05,0.0068669002503157,0.0068669002503157,0.0,0.0013122300386063,0.0008017718840496,1.6366625778624482,62.07326609039585,24.76220740374118
40,Cardano,ADA,2017-11-10 23:59:59,0.0333475992083549,0.0264513995498418,0.032219298183918,0.0271192006766796,6766780.0,703121411.334,0.0254940649644593,0.025313462257451,0.0001806027070083,-2.9767290037669027e-05,-0.004933699965477,0.0,0.004933699965477,0.001218499321563,0.0010969096041515,1.1108475274090233,52.62566400390567,25.37499421054911
41,Cardano,ADA,2017-11-11 23:59:59,0.0296590998768806,0.0256839003413915,0.0268911998718976,0.027437100186944,5532220.0,711363627.058,0.0257929934602262,0.0254707687707468,0.0003222246894793,4.063110586574341e-05,0.0003178995102644,0.0003178995102644,0.0,0.0011541707636131,0.0010185589181407,1.133140894509944,53.12077122642504,25.653893048558313
42,Cardano,ADA,2017-11-12 23:59:59,0.0279518999159336,0.0225910004228353,0.027480499818921,0.0239770002663135,7280250.0,621653370.29,0.0255136098919319,0.0253601192518999,0.000153490640032,6.320301269900213e-05,-0.0034600999206305,0.0,0.0034600999206305,0.0010717299947836,0.0011929547040328,0.8983828062880529,47.3235852807095,24.83469035117927
43,Cardano,ADA,2017-11-13 23:59:59,0.026299700140953,0.0234948992729187,0.0243641007691621,0.0258076004683971,4419440.0,669115465.616,0.0255588392113881,0.0253932660086775,0.0001655732027106,8.367705070133013e-05,0.0018306002020835,0.0018306002020835,0.0,0.0011259350095907,0.0011077436537448,1.0164219905791494,50.40720619631888,24.074002132184443
44,Cardano,ADA,2017-11-14 23:59:59,0.0267878007143735,0.0253423005342483,0.0257968995720148,0.0262301005423069,3033290.0,680069652.919,0.0256621101853756,0.0254552537519093,0.0002068564334663,0.0001083129272543,0.0004225000739098,0.0004225000739098,0.0,0.0010756896570421,0.0010286191070487,1.0457609135109125,51.11843258927991,23.495897824052314
45,Cardano,ADA,2017-11-15 23:59:59,0.0277730002999305,0.0252611003816127,0.0261157993227243,0.0264446008950471,6858800.0,685631009.549,0.0257824933714789,0.025528538725475,0.0002539546460038,0.0001374412710042,0.0002145003527402,0.0002145003527402,0.0,0.0010141761353062,0.0009551463136881,1.0618018629943438,51.49873428925389,23.22015549361262
46,Cardano,ADA,2017-11-16 23:59:59,0.0281696002930402,0.025653600692749,0.0265830997377634,0.0275800004601478,4888130.0,715068605.438,0.0260590329235818,0.0256804988539693,0.0003785340696124,0.0001856598307258,0.0011353995651006,0.0011353995651006,0.0,0.0010228349517201,0.0008869215769961,1.1532417050719606,53.558395342032426,23.070361373103577
47,Cardano,ADA,2017-11-17 23:59:59,0.0274358000606298,0.0251841992139816,0.0271425992250442,0.025772500783205,3578870.0,668205425.441,0.0260149510558315,0.0256873138116905,0.000327637244141,0.0002140553134089,-0.0018074996769427,0.0,0.0018074996769427,0.0009497753123115,0.0009526771555637,0.9969540119281268,49.92373414576202,22.731855321437333
48,Cardano,ADA,2017-11-18 23:59:59,0.0271215997636318,0.0247476994991302,0.0255967993289232,0.0263691004365682,2930550.0,683673515.724,0.0260694355759448,0.0257378165246444,0.0003316190513004,0.0002375680609872,0.0005965996533632,0.0005965996533632,0.0,0.0009245484795295,0.0008846287873091,1.0451259248998217,51.10325541206056,22.226834409138373
49,Cardano,ADA,2017-11-19 23:59:59,0.0284777991473674,0.0255810003727674,0.0262425001710653,0.0280844997614622,4725050.0,728148812.524,0.0263794454506398,0.0259116449125568,0.000467800538083,0.0002836145564063,0.001715399324894,0.001715399324894,0.0,0.0009810378256269,0.0008214410167871,1.1942888236383808,54.427147911099226,22.180730837590286
50,Cardano,ADA,2017-11-20 23:59:59,0.0322999991476535,0.0276119001209735,0.0281518995761871,0.0295813009142875,16172400.0,766956451.706,0.0268720385988933,0.0261834712830554,0.0006885673158379,0.0003646051082926,0.0014968011528253,0.0014968011528253,0.0,0.001017878063284,0.0007627666584451,1.3344553698228785,57.16345607087477,23.12164664401906
51,Cardano,ADA,2017-11-21 23:59:59,0.0297094993293285,0.0274042002856731,0.029586799442768,0.0283304993063211,5836790.0,734526871.877,0.0270964171692668,0.0263425103958899,0.0007539067733769,0.0004424654413095,-0.0012508016079664,0.0,0.0012508016079664,0.0009451724873351,0.0007976262976966,1.184981601113876,54.23302422820345,23.897000304929946
52,Cardano,ADA,2017-11-22 23:59:59,0.029034499078989,0.0278910007327795,0.0283992998301982,0.0285491999238729,4938480.0,740197122.203,0.027319922208437,0.0265059688794442,0.0008139533289928,0.0005167630188461,0.0002187006175518,0.0002187006175518,0.0,0.0008932816394934,0.0007406529907183,1.20607308778582,54.67058614074863,24.616971561490057
53,Cardano,ADA,2017-11-23 23:59:59,0.0286778006702661,0.0274439007043838,0.0285401009023189,0.0274439007043838,5132300.0,711539931.138,0.027338995823198,0.0265754453109212,0.0007635505122768,0.0005661205175323,-0.001105299219489,0.0,0.001105299219489,0.000829475808101,0.0007666991499162,1.0818791284582676,51.96647171632157,25.048490023165098
54,Cardano,ADA,2017-11-24 23:59:59,0.0285969004034996,0.026962699368596,0.0274064000695943,0.0283818002790212,5502350.0,735856930.595,0.02749942727794,0.0267092493826323,0.0007901778953077,0.0006109319930874,0.0009378995746373,0.0009378995746373,0.0,0.0008372203628536,0.0007119349249222,1.1759787777585526,54.04366944101877,25.188738936527862
55,Cardano,ADA,2017-11-25 23:59:59,0.0304473005235195,0.0277471002191305,0.0283243991434574,0.0304473005235195,6156460.0,789409294.792,0.0279529462387984,0.026986142059735,0.0009668041790633,0.0006821064302826,0.0020655002444982,0.0020655002444982,0.0,0.000924954640114,0.0006610824302849,1.3991517513411085,58.31860158737323,25.859054581596098
56,Cardano,ADA,2017-11-26 23:59:59,0.0398553013801574,0.0301178004592657,0.0304371006786823,0.0363320000469684,30527100.0,941982326.787,0.0292420314400553,0.0276784278365671,0.0015636036034882,0.0008584058649237,0.0058846995234488,0.0058846995234488,0.0,0.0012792221317807,0.0006138622566931,2.0838911626068715,67.57343410411795,28.172910310143482
57,Cardano,ADA,2017-11-27 23:59:59,0.0571274012327194,0.0366185009479522,0.0366185009479522,0.0505929999053478,77777296.0,1311728279.73,0.0325267958193311,0.0293758035453657,0.0031509922739653,0.001316923146732,0.0142609998583794,0.0142609998583794,0.0,0.0022064919693949,0.0005700149526436,3.870936997637672,79.47006909584368,31.56526839472905
58,Cardano,ADA,2017-11-28 23:59:59,0.1317300051450729,0.0479486994445323,0.0506265014410018,0.1197440028190612,240338000.0,3104611134.5,0.0459448276654434,0.0360697442323061,0.0098750834331373,0.0030285552040131,0.0691510029137134,0.0691510029137134,0.0,0.0069882427511319,0.0005292995988833,13.2028113489496,92.9591404445856,35.86229047428535
59,Cardano,ADA,2017-11-29 23:59:59,0.1469060033559799,0.0814357995986938,0.1182349994778633,0.089717797935009,210624992.0,2326119729.11,0.0526791307838381,0.04004367413621,0.012635456647628,0.0049499354927361,-0.0300262048840521,0.0,0.0300262048840521,0.0064890825546225,0.0026362214049668,2.461508939422383,71.11086472690523,39.927049689023725
60,Cardano,ADA,2017-11-30 23:59:59,0.1283030062913894,0.094930499792099,0.094930499792099,0.1198830008506774,124345000.0,3108214997.31,0.063018187717198,0.0459576983372817,0.0170604893799163,0.0073720462701721,0.0301652029156683,0.0301652029156683,0.0,0.0081802340089829,0.0024479198760406,3.341708235244179,76.9675909614926,43.701468959852214
61,Cardano,ADA,2017-12-01 23:59:59,0.1313520073890686,0.1130309998989105,0.1166220009326934,0.1313520073890686,73657600.0,3405572569.31,0.0735310830513319,0.0522832027114881,0.0212478803398438,0.0101472130841064,0.0114690065383912,0.0114690065383912,0.0,0.0084151463325121,0.0022730684563234,3.70210862286262,78.73294557386883,47.221052889304
62,Cardano,ADA,2017-12-02 23:59:59,0.1388690024614334,0.1291320025920868,0.131632998585701,0.1323509961366653,56712600.0,3431473712.77,0.0825803004490755,0.0582141503726123,0.0243661500764631,0.0129910004825778,0.0009989887475966,0.0009989887475966,0.0,0.0078854207907324,0.0021107064237289,3.7359154745933214,78.88475828243385,50.5246348791763
63,Cardano,ADA,2017-12-03 23:59:59,0.1392199993133545,0.1249449998140335,0.1323509961366653,0.1318069994449615,46458900.0,3417369386.4,0.0901536387561349,0.0636654725261197,0.0264881662300151,0.0156904336320652,-0.0005439966917037,0.0,0.0005439966917037,0.0073221764485372,0.0019987985857271,3.6632887879864016,78.55590666878261,53.0311749769152
64,Cardano,ADA,2017-12-04 23:59:59,0.1459459960460662,0.126350000500679,0.1315460056066513,0.1358699947595596,76392704.0,3522711074.0,0.0971869242951233,0.0690139556545226,0.0281729686406006,0.0181869406337723,0.0040629953145981,0.0040629953145981,0.0,0.007089377796113,0.0018560272581751,3.8196517669051775,79.2516130134828,55.426103490830556
65,Cardano,ADA,2017-12-05 23:59:59,0.1364039927721023,0.1267769932746887,0.1356250047683715,0.1274880021810531,50381100.0,3305390368.75,0.1018486285852663,0.0733453665083397,0.0285032620769266,0.0202502049224032,-0.0083819925785064,0.0,0.0083819925785064,0.0065829936678192,0.0023221676381988,2.8348485955670477,73.92335120724283,57.64996568232339
66,Cardano,ADA,2017-12-06 23:59:59,0.1328549981117248,0.1138859987258911,0.1267479956150055,0.1178390011191368,75688800.0,3055220065.13,0.1043086858981695,0.0766411912943247,0.0276674946038448,0.0217336628586915,-0.0096490010619163,0.0,0.0096490010619163,0.0061127798344036,0.00284551288275,2.148217241067555,68.2359912475131,58.018534428700264
67,Cardano,ADA,2017-12-07 23:59:59,0.1241760030388832,0.105501003563404,0.1177660003304481,0.105501003563404,71024600.0,2735331868.83,0.1044921193851286,0.0787789551661083,0.0257131642190203,0.0225295631307572,-0.0123379975557327,0.0,0.0123379975557327,0.0056761527033747,0.0035235475022488,1.6109198754244254,61.69932254863079,57.40862797952052
68,Cardano,ADA,2017-12-08 23:59:59,0.1207259967923164,0.0991362035274505,0.1061419993638992,0.1154650002717971,70092400.0,2993669199.67,0.1061802549061545,0.0814964399887519,0.0246838149174025,0.0229604134880863,0.009963996708393,0.009963996708393,0.0,0.0059824272751617,0.0032718655378025,1.8284453337222963,64.64488855140863,56.172498151535486
69,Cardano,ADA,2017-12-09 23:59:59,0.1386599987745285,0.1135609969496727,0.1147449985146522,0.119608998298645,63308600.0,3101110979.98,0.1082462154280761,0.0843195924561514,0.0239266229719247,0.023153655384854,0.0041439980268479,0.0041439980268479,0.0,0.0058511109002822,0.0030381608565309,1.9258726501279684,65.82216249376872,55.70883102385545
70,Cardano,ADA,2017-12-10 23:59:59,0.1197940036654472,0.1001330018043518,0.1197940036654472,0.1102809980511665,46376600.0,2859263266.0,0.1085592589085516,0.0862426595372636,0.0223165993712879,0.0229862441821408,-0.0093280002474784,0.0,0.0093280002474784,0.0054331744074049,0.0034874350987414,1.557928464207312,60.9058652736837,54.05713211705294
71,Cardano,ADA,2017-12-11 23:59:59,0.1213829964399337,0.1086380034685134,0.1089269965887069,0.1213829964399337,39513900.0,3147105603.11,0.1105321416056873,0.0888456474559799,0.0216864941497073,0.0227262941756541,0.0111019983887671,0.0111019983887671,0.0,0.0058380904060736,0.0032383325916884,1.8028075377611692,64.3214888454745,52.592495797575566
72,Cardano,ADA,2017-12-12 23:59:59,0.1380079984664917,0.1142219975590705,0.12117700278759,0.1338910013437271,60056800.0,3471401401.4,0.1141258123346165,0.0921823403365538,0.0219434719980626,0.0225697297401358,0.0125080049037934,0.0125080049037934,0.0,0.0063145128701964,0.0030070231208535,2.099921622286704,67.74111987830406,51.89294414576233
73,Cardano,ADA,2017-12-13 23:59:59,0.1418540030717849,0.12236800044775,0.1337389945983886,0.1342809945344925,61575000.0,3481512958.91,0.1172266095961359,0.0953007591660307,0.0219258504301051,0.0224409538781296,0.0003899931907653,0.0003899931907653,0.0,0.0058913328930942,0.0027922357550783,2.109898092372574,67.84460550483539,51.38026196304334
74,Cardano,ADA,2017-12-14 23:59:59,0.2407529950141906,0.1318430006504058,0.1336670070886612,0.2407529950141906,309307008.0,6242020013.24,0.1362306688912212,0.106074998858487,0.0301556700327341,0.0239838971090505,0.1064720004796981,0.1064720004796981,0.0,0.0130756662921373,0.0025927903440013,5.043086619937986,83.45216504591056,52.80480121076652
75,Cardano,ADA,2017-12-15 23:59:59,0.2332089990377426,0.1870319992303848,0.2332089990377426,0.213467001914978,207311008.0,5534573966.54,0.1481131816641069,0.1140299620478567,0.0340832196162501,0.0260037616104904,-0.0272859930992125,0.0,0.0272859930992125,0.0121416901284132,0.0043565905408021,2.7869706860672405,73.59366937591753,54.1275876550809
76,Cardano,ADA,2017-12-16 23:59:59,0.4471920132637024,0.2042330056428909,0.2128749936819076,0.4046649932861328,581052032.0,10491777999.3,0.1875826911444185,0.1355584828803216,0.0520242082640969,0.0312078509412117,0.1911979913711548,0.1911979913711548,0.0,0.0249314259314662,0.0040454055021733,6.162899100738337,86.03917232483532,56.47640543119663
77,Cardano,ADA,2017-12-17 23:59:59,0.5924170017242432,0.378013014793396,0.3867749869823456,0.5130109786987305,628142976.0,13300872383.8,0.2376485815373896,0.1635179270150186,0.074130654522371,0.0397924116574436,0.1083459854125976,0.1083459854125976,0.0,0.030889608751547,0.0037564479663038,8.223089745587718,89.15764643319886,58.92244919675651
78,Cardano,ADA,2017-12-18 23:59:59,0.5264959931373596,0.4674029946327209,0.5119389891624451,0.5181980133056641,253463008.0,13435356098.7,0.2808100325786626,0.1897905259995108,0.0910195065791517,0.0500378306417852,0.0051870346069335,0.0051870346069335,0.0,0.0290537105983603,0.003488130254425,8.32930781799307,89.28109116443409,61.19377555049068
79,Cardano,ADA,2017-12-19 23:59:59,0.58958899974823,0.5010830163955688,0.5202680230140686,0.5312730073928833,279631008.0,13774352545.9,0.3193427979346965,0.2150855246212421,0.1042572733134543,0.060881719176119,0.0130749940872192,0.0130749940872192,0.0,0.0279123737047074,0.0032389780933946,8.617648190220864,89.60244770632397,63.3862487409675
80,Cardano,ADA,2017-12-20 23:59:59,0.5337049961090088,0.4416210055351257,0.5337049961090088,0.4861510097980499,182924000.0,12604471269.1,0.3450055997598278,0.2351644494491538,0.109841150310674,0.07067360540303,-0.0451219975948333,0.0,0.0451219975948333,0.0259186327257997,0.0062306223434974,4.159878627991271,80.61969918099997,63.87013416420433
81,Cardano,ADA,2017-12-21 23:59:59,0.5236189961433411,0.4565269947052002,0.4900490045547485,0.477851003408432,162926000.0,12389276583.7,0.3654433541673054,0.2531412312239152,0.1123021229433902,0.0789993089111021,-0.0083000063896179,0.0,0.0083000063896179,0.024067301816814,0.0063784354896488,3.773229635366109,79.04982419888752,64.31945634292424
82,Cardano,ADA,2017-12-22 23:59:59,0.4789740145206451,0.2936410009860992,0.4789740145206451,0.407150000333786,150972992.0,10556206769.5,0.3718597612698409,0.2645492881950167,0.1073104730748242,0.0846615417438465,-0.070701003074646,0.0,0.070701003074646,0.0223482088298987,0.0109729046028629,2.036672115427658,67.06921386344114,61.52111922460704
83,Cardano,ADA,2017-12-23 23:59:59,0.4503679871559143,0.3925670087337494,0.4144200086593628,0.4140270054340362,88865000.0,10734507233.6,0.3783470296027941,0.2756217116942033,0.1027253179085907,0.0882742969767953,0.0068770051002501,0.0068770051002501,0.0,0.0212431228492095,0.0101891257026584,2.0848818111712,67.58384725214668,58.92266332902678
84,Cardano,ADA,2017-12-24 23:59:59,0.4166609942913055,0.3470390141010284,0.4166609942913055,0.3900290131568908,67372304.0,10112309394.9,0.3801442578418859,0.2840963266173654,0.0960479312245204,0.0898290238263404,-0.0239979922771453,0.0,0.0239979922771453,0.0197257569314089,0.0111754733151218,1.7650936452702637,63.83485956396031,55.8037643341463
85,Cardano,ADA,2017-12-25 23:59:59,0.4397000074386596,0.3628070056438446,0.3923299908638,0.416363000869751,122194000.0,10795072870.4,0.3857163721538651,0.293893858043468,0.091822514110397,0.0902277218831517,0.0263339877128601,0.0263339877128601,0.0,0.0201977734157982,0.0103772252211845,1.9463558885245773,66.05976881832962,53.15744426963856
86,Cardano,ADA,2017-12-26 23:59:59,0.4300859868526459,0.4056079983711242,0.4135729968547821,0.4284650087356567,94896000.0,11108842278.1,0.3922930854741407,0.3038620914280746,0.0884309940460661,0.0898683763157346,0.0121020078659057,0.0121020078659057,0.0,0.0196195044479488,0.0096359948482427,2.0360642317618733,67.06262043014534,50.70014706688137
87,Cardano,ADA,2017-12-27 23:59:59,0.4308269917964935,0.4010980129241943,0.4271070063114166,0.4141759872436523,82067504.0,10738370367.1,0.3956596857463733,0.3120334911181174,0.0836261946282558,0.0886199399782388,-0.0142890214920043,0.0,0.0142890214920043,0.0182181112730953,0.0099683538942257,1.8275947529961107,64.63425323093406,48.33963417926471
