SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,12-period-EMA,26-period-EMA,MACD,Signal,change,gain,loss,avg-gain,avg-loss,RS,RSI,adx,cci
1,EOS,EOS,2017-07-02 23:59:59,2.877510070800781,0.8226479887962341,0.99652099609375,2.710050106048584,320452000.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,
2,EOS,EOS,2017-07-03 23:59:59,5.395969867706299,2.632309913635254,2.7173900604248047,4.086639881134033,414950016.0,654930710.727,,,,,1.3765897750854492,1.3765897750854492,0.0,,,,,0.0,
3,EOS,EOS,2017-07-04 23:59:59,4.191239833831787,2.9334499835968018,4.098010063171387,3.371999979019165,218559008.0,550155156.975,,,,,-0.7146399021148682,0.0,0.7146399021148682,,,,,0.0,
4,EOS,EOS,2017-07-05 23:59:59,3.5234999656677246,2.7301299571990967,3.3559999465942383,3.003230094909668,124339000.0,500626421.883,,,,,-0.368769884109497,0.0,0.368769884109497,,,,,0.0,
5,EOS,EOS,2017-07-06 23:59:59,3.8674700260162354,3.0078299045562744,3.014260053634644,3.361330032348633,177463008.0,568361515.182,,,,,0.3580999374389648,0.3580999374389648,0.0,,,,,0.0,
6,EOS,EOS,2017-07-07 23:59:59,3.351170063018799,2.713239908218384,3.351170063018799,2.801110029220581,96596496.0,481139483.247,,,,,-0.5602200031280518,0.0,0.5602200031280518,,,,,0.0,
7,EOS,EOS,2017-07-08 23:59:59,2.896960020065308,2.085129976272583,2.824680089950561,2.586899995803833,151162000.0,489397506.518,,,,,-0.214210033416748,0.0,0.214210033416748,,,,,0.0,
8,EOS,EOS,2017-07-09 23:59:59,2.690449953079224,2.193779945373535,2.600430011749268,2.2922298908233643,87525104.0,472683189.621,,,,,-0.2946701049804687,0.0,0.2946701049804687,,,,,0.0,
9,EOS,EOS,2017-07-10 23:59:59,2.3884100914001465,1.722730040550232,2.253079891204834,1.832640051841736,79608800.0,381951141.016,,,,,-0.4595898389816282,0.0,0.4595898389816282,,,,,0.0,
10,EOS,EOS,2017-07-11 23:59:59,1.8232500553131104,1.419029951095581,1.7854299545288086,1.6558200120925903,111023000.0,348448760.784,,,,,-0.1768200397491457,0.0,0.1768200397491457,,,,,0.0,
11,EOS,EOS,2017-07-12 23:59:59,2.0914299488067627,1.537950038909912,1.6445800065994265,2.073280096054077,104621000.0,440930500.377,,,,,0.4174600839614868,0.4174600839614868,0.0,,,,,0.0,
12,EOS,EOS,2017-07-13 23:59:59,2.131799936294556,1.7105900049209597,2.084980010986328,1.7407699823379517,51203900.0,373156762.413,2.626333345969518,,,,-0.3325101137161255,0.0,0.3325101137161255,,,,,0.0,
13,EOS,EOS,2017-07-14 23:59:59,1.76882004737854,1.5414700508117676,1.7338600158691406,1.5455299615859983,41025200.0,337481682.006,2.460055902218208,,,,-0.1952400207519533,0.0,0.1952400207519533,,,,,0.0,
14,EOS,EOS,2017-07-15 23:59:59,1.5534900426864624,1.3028099536895752,1.5534900426864624,1.3028099536895752,34208800.0,286962321.784,2.2820180639830334,,,,-0.2427200078964231,0.0,0.2427200078964231,,,,,0.0,
15,EOS,EOS,2017-07-16 23:59:59,1.3471699953079224,1.185829997062683,1.2906099557876587,1.254080057144165,30802800.0,278730236.322,2.123873755238592,,,,-0.0487298965454101,0.0,0.0487298965454101,0.1537249854632786,0.2542421392032078,0.6046400724327254,37.68072870796856,0.0,
16,EOS,EOS,2017-07-17 23:59:59,1.5736000537872314,1.2541899681091309,1.2541899681091309,1.540079951286316,62295100.0,344935476.111,2.034059323861319,,,,0.2859998941421509,0.2859998941421509,0.0,0.1631731932260552,0.2360819864029786,0.6911717226384556,40.86939920921422,0.0,
17,EOS,EOS,2017-07-18 23:59:59,1.7544599771499634,1.4760899543762207,1.543470025062561,1.6968599557876587,58108000.0,383913353.094,1.9821824980038327,,,,0.1567800045013427,0.1567800045013427,0.0,0.1627165368885757,0.2192189873741944,0.7422556724560897,42.603142821725946,0.0,
18,EOS,EOS,2017-07-19 23:59:59,1.787690043449402,1.5380100011825562,1.6997300386428833,1.5587600469589231,55057600.0,355988648.983,1.917040582458462,,,,-0.1380999088287355,0.0,0.1380999088287355,0.1510939271108203,0.2134247674780902,0.7079493579691089,41.45025463816552,0.0,
19,EOS,EOS,2017-07-20 23:59:59,1.7641700506210327,1.5665099620819092,1.5665099620819092,1.744920015335083,45949800.0,401980352.915,1.890560495208712,,,,0.1861599683761599,0.1861599683761599,0.0,0.1535986443440588,0.1981801412296552,0.7750455892856872,43.66341878563134,0.0,
20,EOS,EOS,2017-07-21 23:59:59,2.0161099433898926,1.7272100448608398,1.755210041999817,1.8198699951171875,58164900.0,422992712.981,1.8796850336561688,,,,0.0749499797821044,0.0749499797821044,0.0,0.1479808825896335,0.1840244168561084,0.8041372178635517,44.571843532822086,0.0,-35.12394434100797
21,EOS,EOS,2017-07-22 23:59:59,1.997480034828186,1.814890027046204,1.8153300285339355,1.9584200382232664,41809000.0,459569043.306,1.8917981112818767,,,,0.1385500431060788,0.1385500431060788,0.0,0.147307251197951,0.1708798156521007,0.8620517914055937,46.29580097527055,0.0,-26.653642616593384
22,EOS,EOS,2017-07-23 23:59:59,2.136399984359741,1.7410600185394287,1.959540009498596,1.865079998970032,60205000.0,441892481.005,1.8876876324646696,,,,-0.0933400392532344,0.0,0.0933400392532344,0.1367853046838117,0.1653412601950388,0.8272908076450963,45.27417333813764,0.0,-20.674251339684965
23,EOS,EOS,2017-07-24 23:59:59,1.9458199739456177,1.8179500102996824,1.8786900043487549,1.874250054359436,36585400.0,448035488.466,1.8856203127561724,,,,0.009170055389404,0.009170055389404,0.0,0.1276699297342111,0.1535311701811074,0.8315570680768598,45.40164664101879,0.0,-18.42682880086897
24,EOS,EOS,2017-07-25 23:59:59,1.893309950828552,1.552209973335266,1.8775500059127808,1.648069977760315,42547000.0,397191785.264,1.849074107372194,,,,-0.2261800765991211,0.0,0.2261800765991211,0.1185506490389103,0.1587203777823941,0.7469151138327269,42.756233998914645,0.0,-42.99000857169241
25,EOS,EOS,2017-07-26 23:59:59,1.7358100414276123,1.4730099439620972,1.643630027770996,1.7358100414276123,48693200.0,422142814.099,1.8316488664576431,,,,0.0877400636672973,0.0877400636672973,0.0,0.116349892940938,0.1473832079407946,0.7894379187870371,44.11653014048983,0.0,-46.92095803965875
26,EOS,EOS,2017-07-27 23:59:59,1.9826099872589111,1.7297600507736206,1.7488399744033811,1.9525599479675293,69371696.0,478828804.242,1.850250571305318,2.11588846720182,-0.265637895896502,,0.216749906539917,0.216749906539917,0.0,0.1235213224837222,0.1368558359450235,0.902565255115186,47.43938494033639,0.0,29.690773706561778
27,EOS,EOS,2017-07-28 23:59:59,2.009740114212036,1.8459299802780151,1.9630099534988403,1.8459299802780151,64730400.0,456314167.53,1.8495858649934247,2.095891542244501,-0.2463056772510761,,-0.1066299676895141,0.0,0.1066299676895141,0.114698370877742,0.1346968453553443,0.8515297487120491,45.99060583846333,0.0,49.60038845757605
