SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,12-period-EMA,26-period-EMA,MACD,Signal,change,gain,loss,avg-gain,avg-loss,RS,RSI
14,Bitcoin,BTC,2013-05-12 23:59:59,117.4489974975586,113.43499755859376,115.63999938964844,115.0,0.0,1281982625.0,116.17337587270042,,,,-0.2429962158203267,0.0,0.2429962158203267,,,,
15,Bitcoin,BTC,2013-05-13 23:59:59,118.6989974975586,114.5,114.81999969482422,117.9800033569336,0.0,1315710010.5,116.45131856258244,,,,2.9800033569335938,2.9800033569335938,0.0,1.7682860238211495,3.8782855442592075,0.4559452891339156,31.316100442561236
16,Bitcoin,BTC,2013-05-14 23:59:59,119.8000030517578,110.25,117.9800033569336,111.5,0.0,1243874487.5,115.68957724526206,,,,-6.480003356933594,0.0,6.480003356933594,1.641979879262496,4.064122530878807,0.40401830082309104,28.775857165554015
17,Bitcoin,BTC,2013-05-15 23:59:59,115.80999755859376,103.5,111.4000015258789,114.22000122070312,0.0,1274623812.5,115.46348862609914,,,,2.720001220703125,2.720001220703125,0.0,1.7189814036511124,3.7738280643874633,0.4555007208390463,31.295121624980425
18,Bitcoin,BTC,2013-05-16 23:59:59,118.76000213623048,112.1999969482422,114.22000122070312,118.76000213623048,0.0,1325726787.0,115.97064455073472,,,,4.540000915527358,4.540000915527358,0.0,1.9204827973565586,3.504268916931216,0.5480409303285941,35.402224811476046
19,Bitcoin,BTC,2013-05-17 23:59:59,125.3000030517578,116.5709991455078,118.20999908447266,123.01499938964844,0.0,1373723881.88,117.05439144902915,,,,4.2549972534179545,4.2549972534179545,0.0,2.0872338299323725,3.253963994293272,0.6414434313326502,39.07801018837896
20,Bitcoin,BTC,2013-05-18 23:59:59,125.25,122.3000030517578,123.5,123.4980010986328,0.0,1379574545.85,118.04571601050664,,,,0.4830017089843608,0.4830017089843608,0.0,1.9726458212932287,3.0215379947008953,0.6528614979367495,39.49886295686057
21,Bitcoin,BTC,2013-05-19 23:59:59,124.5,119.5709991455078,123.21099853515624,121.98999786376952,0.0,1363204702.75,118.65252860331633,,,,-1.5080032348632812,0.0,1.5080032348632812,1.8317425483437124,2.9134283689982086,0.6287240722426146,38.602245951759954
22,Bitcoin,BTC,2013-05-20 23:59:59,123.62100219726562,120.12000274658205,122.5,122.0,0.0,1363709900.0,119.16752420280612,,,,0.0100021362304829,0.0100021362304829,0.0,1.7016182331927676,2.7053263426411935,0.62898815805397,38.61219953896872
23,Bitcoin,BTC,2013-05-21 23:59:59,123.0,121.20999908447266,122.0199966430664,122.87999725341795,0.0,1374013440.0,119.73867390290025,,,,0.8799972534179545,0.8799972534179545,0.0,1.6429310203517093,2.512088746738251,0.6540099439101925,39.54087134228881
24,Bitcoin,BTC,2013-05-22 23:59:59,124.0009994506836,122.0,122.88999938964844,123.88899993896484,0.0,1385778992.85,120.37718560075632,,,,1.0090026855468892,1.0090026855468892,0.0,1.597650425008508,2.3326538362569478,0.6849067787838378,40.649535476271396
25,Bitcoin,BTC,2013-05-23 23:59:59,126.93399810791016,123.0999984741211,123.8000030517578,126.6999969482422,0.0,1417769832.5,121.34992580806184,,,,2.810997009277358,2.810997009277358,0.0,1.6843180381705687,2.1660357050957373,0.7776040044991424,43.7445011673587
26,Bitcoin,BTC,2013-05-24 23:59:59,133.85000610351562,125.71900177001952,126.3000030517578,133.1999969482422,0.0,1491070770.0,123.17301367578187,118.80811485877403,4.364898817007855,,6.499999999999986,6.499999999999986,0.0,2.0282953211583843,2.01131886901747,1.0084404578520199,50.21012467208131
27,Bitcoin,BTC,2013-05-25 23:59:59,133.218994140625,128.89999389648438,133.10000610351562,131.97999572753906,0.0,1477958233.0,124.52793399143684,119.7838097379418,4.744124253495031,,-1.220001220703125,0.0,1.220001220703125,1.8834170839327855,1.9547961798521598,0.9634851466075749,49.070152034113576
28,Bitcoin,BTC,2013-05-26 23:59:59,136.0,130.61500549316406,131.98599243164062,133.47999572753906,0.0,1495293015.0,125.90517425852948,120.79834203346752,5.10683222506195,,1.5,1.5,0.0,1.856030149366158,1.8151678812912913,1.0225115640795703,50.55652497813567
29,Bitcoin,BTC,2013-05-27 23:59:59,135.46499633789062,124.6999969482422,133.5,129.7449951171875,0.0,1454029509.62,126.49591592909223,121.46105707670606,5.0348588523861935,,-3.7350006103515625,0.0,3.7350006103515625,1.7234565672685753,1.952298790509882,0.8827831967351984,46.88714017981308
30,Bitcoin,BTC,2013-05-28 23:59:59,130.5800018310547,125.5999984741211,129.77000427246094,129.0,0.0,1446189975.0,126.88115963230882,122.01949729324636,4.861662339062477,,-0.7449951171875,0.0,0.7449951171875,1.6003525267493914,1.8660628138439976,0.8576091409553057,46.167362231769935
31,Bitcoin,BTC,2013-05-29 23:59:59,132.58999633789062,127.66200256347656,129.0,132.3000030517578,0.0,1483734577.5,127.7148278506856,122.78101623832126,4.933811612364337,,3.3000030517578125,3.3000030517578125,0.0,1.7217561356785644,1.7327726128551408,0.9936422834162734,49.840550217142464
32,Bitcoin,BTC,2013-05-30 23:59:59,132.25,127.0,132.25,128.7989959716797,0.0,1445053940.55,127.88162294622316,123.22679251486632,4.654830431356828,,-3.501007080078125,0.0,3.501007080078125,1.598773554558667,1.8590750747996396,0.8599833197865737,46.236076992628824
33,Bitcoin,BTC,2013-05-31 23:59:59,129.89999389648438,126.4000015258789,128.7989959716797,129.0,0.0,1447870200.0,128.0536809544965,123.65443751376512,4.3992434407313965,,0.2010040283203125,0.2010040283203125,0.0,1.4989328741130703,1.7262839980282367,0.8683002772574807,46.47541339190282
34,Bitcoin,BTC,2013-06-01 23:59:59,129.77999877929688,127.1989974975586,128.81500244140625,129.3000030517578,0.0,1451916165.0,128.24542281561364,124.07262755361644,4.172795261997209,4.697006359273697,0.3000030517578125,0.3000030517578125,0.0,1.4132950296591233,1.602977998169077,0.8816683892563655,46.85567309789375
35,Bitcoin,BTC,2013-06-02 23:59:59,129.39999389648438,115.0500030517578,129.3000030517578,122.29199981689452,0.0,1373837499.9,127.32951158504147,123.94072920274814,3.3887823822933285,4.435361563877623,-7.008003234863296,0.0,7.008003234863296,1.3123453846834716,1.9890512293615212,0.6597846075109539,39.751218593380024
36,Bitcoin,BTC,2013-06-03 23:59:59,122.5,116.0,122.5,122.22200012207033,0.0,1373708057.9,126.54374059073822,123.81341593751274,2.7303246532254803,4.094354181747195,-0.0699996948241903,0.0,0.0699996948241903,1.2186064286346523,1.8519761197517117,0.6580033163699901,39.686489759900695
37,Bitcoin,BTC,2013-06-04 23:59:59,123.83999633789062,119.0999984741211,120.73699951171876,121.41999816894533,0.0,1365337545.0,125.755472525847,123.63612573243368,2.1193467934133423,3.699352704080424,-0.802001953125,0.0,0.802001953125,1.1315631123036056,1.776977964992661,0.6367907394441321,38.904835181337326
38,Bitcoin,BTC,2013-06-05 23:59:59,123.46900177001952,119.89900207519533,121.4000015258789,121.6500015258789,0.0,1368486468.75,125.12386160277498,123.48900542083705,1.6348561819379483,3.2864533996519296,0.2300033569335795,0.2300033569335795,0.0,1.0671659869200323,1.6500509674931851,0.6467472871709581,39.27422818361173
39,Bitcoin,BTC,2013-06-06 23:59:59,123.0999984741211,117.25,121.9000015258789,118.0,0.0,1327960200.0,124.02788289465576,123.08241242670096,0.9454704679548058,2.8182568133125048,-3.650001525878906,0.0,3.650001525878906,0.9909398449971728,1.792904578806451,0.5527008278694052,35.59609281768812
40,Bitcoin,BTC,2013-06-07 23:59:59,119.0,106.41999816894533,118.97000122070312,111.5,0.0,1255258637.5,122.10051629547796,122.22445595064904,-0.1239396551710854,2.2298175196157866,-6.5,0.0,6.5,0.9201584274973748,2.129125680320276,0.43217666105974495,30.176211693043086
41,Bitcoin,BTC,2013-06-08 23:59:59,111.41500091552734,107.3000030517578,111.0,108.3000030517578,0.0,1219717920.0,119.97736041182868,121.1930149951756,-1.215654583346918,1.5407230990232457,-3.1999969482422017,0.0,3.1999969482422017,0.8544328255332766,2.205616485171842,0.3873895717036713,27.922191402085346
42,Bitcoin,BTC,2013-06-09 23:59:59,108.98999786376952,88.5,107.89199829101562,100.0,0.0,1126642500.0,116.90392034847042,119.62316203257,-2.719241684099572,0.6887301423986821,-8.300003051757798,0.0,8.300003051757798,0.7934019094237569,2.640929811356553,0.30042521615378115,23.102075568969482
43,Bitcoin,BTC,2013-06-10 23:59:59,110.10099792480467,95.0019989013672,100.43699645996094,106.3499984741211,0.0,1198638945.0,115.28024006010898,118.63996473194416,-3.359724671835167,-0.1209608204480876,6.349998474121094,6.349998474121094,0.0,1.1903016640449953,2.452291967688228,0.48538333923064264,32.67731139909297
44,Bitcoin,BTC,2013-06-11 23:59:59,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0,1227874725.0,114.29866490099666,117.9184859759393,-3.61982107494265,-0.820732871347,2.5500030517578125,2.5500030517578125,0.0,1.287423191738768,2.2771282557104975,0.5653714008028384,36.11739683712594
45,Bitcoin,BTC,2013-06-12 23:59:59,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0,1219969852.5,113.35271668944009,117.1948945351941,-3.842177845754009,-1.425021866228402,-0.75,0.0,0.75,1.1954643923288562,2.1680476660168906,0.5514013418926107,35.54214676776908
46,Bitcoin,BTC,2013-06-13 23:59:59,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0,1173637400.0,111.913837198757,116.21749493999454,-4.303657741237544,-2.0007490412302302,-4.150001525878906,0.0,4.150001525878906,1.1100740785910808,2.309615798864177,0.48063148820552454,32.46124994869815
47,Bitcoin,BTC,2013-06-14 23:59:59,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0,1128709292.08,110.0776925673677,115.01463584034506,-4.936943272977359,-2.587987887579656,-4.0211029052734375,0.0,4.0211029052734375,1.030783072977432,2.43186487789341,0.42386527407326285,29.768636246090054
48,Bitcoin,BTC,2013-06-15 23:59:59,103.6999969482422,98.0,100.0,99.98809814453124,0.0,1129245603.78,108.52544727154672,113.90155897398849,-5.376111702441776,-3.1456126505520805,0.0092010498046732,0.0092010498046732,0.0,0.9578129284650921,2.2581602437581663,0.4241563153512269,29.78298876177935
49,Bitcoin,BTC,2013-06-16 23:59:59,101.5999984741211,98.94660186767578,99.8000030517578,99.51000213623048,0.0,1124306271.75,107.1384557122673,112.83551772674716,-5.697062014479855,-3.655902523337636,-0.4780960083007528,0.0,0.4780960083007528,0.8893977192890141,2.131012798368351,0.41735916366621434,29.446252888128342
50,Bitcoin,BTC,2013-06-17 23:59:59,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0,1149418485.0,106.30176974857112,112.0106643357468,-5.708894587175664,-4.066500936105241,2.1899948120117188,2.1899948120117188,0.0,0.9822975116263502,1.9787975984848976,0.49641131178775644,33.1734535737167
51,Bitcoin,BTC,2013-06-18 23:59:59,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0,1214216070.0,106.47072848354156,111.66913375723809,-5.198405273696508,-4.292881803623494,5.7000045776367045,5.7000045776367045,0.0,1.3192765877699468,1.8374549128788333,0.717991270709859,41.79248654815291
52,Bitcoin,BTC,2013-06-19 23:59:59,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0,1224193837.5,106.74446256299672,111.41586459003526,-4.671402027038539,-4.368585848306504,0.8499984741210938,0.8499984741210938,0.0,1.2857567225093145,1.7062081333874881,0.753575544125784,42.97365725988535
53,Bitcoin,BTC,2013-06-20 23:59:59,114.3000030517578,107.5,108.2509994506836,110.1500015258789,0.0,1246104920.0,107.26839163420937,111.32209695565332,-4.053705321443943,-4.305609742933991,1.9000015258789065,1.9000015258789065,0.0,1.3296313513214282,1.5843361238598104,0.8392356465887666,45.62958792938242
54,Bitcoin,BTC,2013-06-21 23:59:59,114.98999786376952,107.68499755859376,111.29000091552734,109.5,0.0,1239214237.5,107.61171599817716,111.1871268107901,-3.575410812612958,-4.159569956869785,-0.6500015258789062,0.0,0.6500015258789062,1.2346576833698977,1.517597938289746,0.8135604643488727,44.85984781549411
55,Bitcoin,BTC,2013-06-22 23:59:59,109.95600128173828,107.51399993896484,109.5,108.3000030517578,0.0,1226110327.5,107.71760631411264,110.97326579160251,-3.2556594774899,-3.978787860993808,-1.1999969482422017,0.0,1.1999969482422017,1.1464678488434765,1.49491215328635,0.7669131903992695,43.40412390186357
56,Bitcoin,BTC,2013-06-23 23:59:59,108.8000030517578,106.23400115966795,108.1999969482422,107.5999984741211,0.0,1218626490.0,107.69951280026775,110.72339413845576,-3.023881338187977,-3.787806556432642,-0.7000045776367045,0.0,0.7000045776367045,1.0645772882117996,1.4381330407399469,0.7402495165983074,42.536975849606016
57,Bitcoin,BTC,2013-06-24 23:59:59,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171876,0.0,1163935725.67,106.93604921741408,110.13180935129004,-3.1957601338759787,-3.6693972719213095,-4.8629989624023295,0.0,4.8629989624023295,0.9885360533395282,1.6827663208586885,0.587447015718198,37.00577152506871
58,Bitcoin,BTC,2013-06-25 23:59:59,106.47000122070312,101.01000213623048,102.08999633789062,103.9499969482422,0.0,1178086140.0,106.4766565606184,109.67389732143464,-3.197240760816257,-3.5749659697003,1.2129974365234375,1.2129974365234375,0.0,1.004569009281236,1.5625687265116392,0.6428958881852761,39.131870303443975
59,Bitcoin,BTC,2013-06-26 23:59:59,105.48899841308594,102.79199981689452,103.3290023803711,104.0,0.0,1179105200.0,106.0956324743694,109.253608630958,-3.157976156588603,-3.4915680070779604,0.0500030517577982,0.0500030517577982,0.0,0.9363857266009905,1.4509566746179507,0.6453574686146634,39.2229336739835
60,Bitcoin,BTC,2013-06-27 23:59:59,104.0,101.0999984741211,104.0,101.43699645996094,0.0,1150468022.9,105.3789192413835,108.67460032199529,-3.295681080611772,-3.452390621784723,-2.5630035400390625,0.0,2.5630035400390625,0.8695010318437769,1.5303885935766015,0.568157025930065,36.23087589669755
61,Bitcoin,BTC,2013-06-28 23:59:59,101.73699951171876,92.33300018310548,101.73699951171876,94.64920043945312,0.0,1073887456.97,103.72819327185574,107.63568181217734,-3.9074885403215935,-3.5434102054920977,-6.7877960205078125,0.0,6.7877960205078125,0.8073938152835071,1.9059176955002595,0.42362470173277067,29.756768143820082
62,Bitcoin,BTC,2013-06-29 23:59:59,99.98999786376952,93.0,94.66000366210938,94.99400329589844,0.0,1078198523.95,102.38447173709308,106.69926118134188,-4.314789444248788,-3.697686053243436,0.3448028564453125,0.3448028564453125,0.0,0.7743516039379218,1.7697807172502409,0.43754098820844545,30.43676610249122
63,Bitcoin,BTC,2013-06-30 23:59:59,98.12229919433594,94.22229766845705,94.9990005493164,96.61399841308594,0.0,1096957771.35,101.49670661032276,105.95220467998958,-4.455498069666831,-3.849248456528115,1.6199951171875,1.6199951171875,0.0,0.8347547120271773,1.6433678088752237,0.5079536714294723,33.68496533106054
64,Bitcoin,BTC,2013-07-01 23:59:59,97.66490173339844,86.29720306396484,97.51000213623048,88.05000305175781,0.0,1000065296.25,99.42798298592814,104.62611567049092,-5.198132684562793,-4.119025302135051,-8.563995361328125,0.0,8.563995361328125,0.7751293754538074,2.137698348336145,0.3625999786439098,26.61088979355317
65,Bitcoin,BTC,2013-07-02 23:59:59,92.3000030517578,87.51000213623047,88.05000305175781,90.13400268554688,0.0,1024082227.85,97.99813986279256,103.55262581975433,-5.55448595696177,-4.406117433100395,2.0839996337890625,2.0839996337890625,0.0,0.8686201081920399,1.9850056091692776,0.4375907575170815,30.439174377613654
66,Bitcoin,BTC,2013-07-03 23:59:59,90.981201171875,76.97920227050781,90.40499877929688,77.52999877929688,0.0,881233115.5,94.8491950807163,101.62502381675748,-6.775828736041177,-4.880059693688551,-12.60400390625,0.0,12.60400390625,0.8065758147497514,2.7435054875321865,0.2939946059576776,22.719925153018238
67,Bitcoin,BTC,2013-07-04 23:59:59,83.1050033569336,72.0,78.88999938964844,80.52580261230469,0.0,915618608.9,92.6455962394222,100.06211854235356,-7.416522302931369,-5.387352215537115,2.9958038330078125,2.9958038330078125,0.0,0.9629492446253272,2.547540809851316,0.3779916855116164,27.430621642051264
68,Bitcoin,BTC,2013-07-05 23:59:59,80.0,65.5260009765625,79.98999786376953,68.43099975585938,0.0,778411178.875,88.92027370348946,97.71907270631698,-8.798799002827522,-6.069641572995197,-12.094802856445312,0.0,12.094802856445312,0.8941671557235181,3.229488098893744,0.27687581695371893,21.683848443012252
69,Bitcoin,BTC,2013-07-06 23:59:59,75.0,66.81999969482422,68.50499725341797,70.27729797363281,0.0,799741618.54,86.05212359120382,95.68634865204407,-9.63422506084025,-6.782558270564207,1.8462982177734373,1.8462982177734373,0.0,0.9621765172985123,2.998810377544191,0.3208527369731411,24.29133301479206
70,Bitcoin,BTC,2013-07-07 23:59:59,74.56109619140625,66.62000274658203,68.7490005493164,74.56109619140625,0.0,848838978.923,84.2842732220042,94.12151513644127,-9.837241914437072,-7.39349499933878,4.2837982177734375,4.2837982177734375,0.0,1.1994352101895784,2.7846096362910346,0.43073729062690747,30.10596658441544
71,Bitcoin,BTC,2013-07-08 23:59:59,80.0,72.5999984741211,76.5,76.51599884033203,0.0,871457940.1,83.08915408636233,92.81740281821097,-9.728248731848623,-7.860445745840749,1.9549026489257808,1.9549026489257808,0.0,1.2533971700993072,2.585708947984532,0.48474023771170593,32.648151198407035
72,Bitcoin,BTC,2013-07-09 23:59:59,78.30000305175781,72.5199966430664,76.0,76.69400024414062,0.0,873841849.25,82.10528426448207,91.62307670161314,-9.517792437131078,-8.191915084098815,0.1780014038085937,0.1780014038085937,0.0,1.1765831867928276,2.4010154516999225,0.4900356580211947,32.88751214665389
73,Bitcoin,BTC,2013-07-10 23:59:59,87.0,76.19999694824219,76.72000122070312,86.76000213623047,0.0,988957719.0,82.82139470628951,91.26284895602925,-8.441454249739735,-8.241822917227,10.066001892089844,10.066001892089844,0.0,1.8115416657426147,2.2295143480070707,0.8125274759330096,44.82842256031215
74,Bitcoin,BTC,2013-07-11 23:59:59,90.27999877929688,85.07990264892578,88.0,88.9800033569336,0.0,1014650062.5,83.76887296023476,91.09374928202216,-7.3248763217874,-8.05843359813908,2.220001220703125,2.220001220703125,0.0,1.840717348239794,2.070263323149423,0.8891223293467673,47.065365515753214
75,Bitcoin,BTC,2013-07-12 23:59:59,104.0,88.16600036621094,88.97899627685547,93.59490203857422,0.0,1067634684.43,85.28056974151775,91.27901985658158,-5.998450115063832,-7.646436901524031,4.614898681640625,4.614898681640625,0.0,2.0388731577684247,1.9223873714958928,1.0605943359802084,51.47031210661326
76,Bitcoin,BTC,2013-07-13 23:59:59,98.25,88.06220245361328,93.98989868164062,98.13390350341795,0.0,1119796119.51,87.25800570488703,91.7867890156065,-4.528783310719476,-7.022906183363121,4.539001464843736,4.539001464843736,0.0,2.217453751130947,1.7850739878176147,1.2422195193387746,55.401333750992514
77,Bitcoin,BTC,2013-07-14 23:59:59,98.6999969482422,92.86000061035156,98.6999969482422,94.69129943847656,0.0,1080917760.48,88.4015893562085,92.0019379358191,-3.6003485796105963,-6.338394662612616,-3.442604064941392,0.0,3.442604064941392,2.0590641974787367,1.903468993326456,1.081742967549141,51.96332997933405
78,Bitcoin,BTC,2013-07-15 23:59:59,101.9000015258789,93.11000061035156,93.6050033569336,98.40019989013672,0.0,1123658943.86,89.939837130659,92.47588326576854,-2.536046135109544,-5.5779249571120015,3.708900451660156,3.708900451660156,0.0,2.1769096442059808,1.7675069223745663,1.2316272240005715,55.189648645380394
79,Bitcoin,BTC,2013-07-16 23:59:59,99.86229705810548,96.1416015625,98.89029693603516,97.45079803466795,0.0,1113217032.45,91.0953695774296,92.8443954708722,-1.7490258934425924,-4.812145144378119,-0.9494018554687642,0.0,0.9494018554687642,2.021416098191268,1.709070846167009,1.182757346030895,54.18638714842076
80,Bitcoin,BTC,2013-07-17 23:59:59,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0.0,1125658000.0,92.23454348859428,93.26332913969648,-1.028785651102197,-4.055473245722935,1.0492019653320457,1.0492019653320457,0.0,1.9519722315584662,1.5869943571550797,1.2299805747625108,55.15656004732246
81,Bitcoin,BTC,2013-07-18 23:59:59,98.8000030517578,86.19999694824219,98.5,90.58000183105467,0.0,1035512824.5,91.97999861820358,93.06456415387116,-1.0845655356675934,-3.4612917037118667,-7.919998168945327,0.0,7.919998168945327,1.8125456435900043,2.0393517722829544,0.8887851856773823,47.05591680922856
82,Bitcoin,BTC,2013-07-19 23:59:59,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894533,0.0,1054083771.0,92.0092293183177,92.99830000683964,-0.9890706885219344,-2.96684750067388,1.5899963378906534,1.5899963378906534,0.0,1.7966492646114793,1.8936837885484576,0.9487588558745824,48.685287716051945
83,Bitcoin,BTC,2013-07-20 23:59:59,93.0999984741211,89.27110290527344,92.0,89.39009857177734,0.0,1022707664.6,91.60628612654226,92.73102582646464,-1.1247396999223866,-2.598425940523581,-2.779899597167983,0.0,2.779899597167983,1.668317174282088,1.9569849177355665,0.8524936289302133,46.018707736259
84,Bitcoin,BTC,2013-07-21 23:59:59,91.9499969482422,88.0,89.82140350341797,90.7573013305664,0.0,1038798980.07,91.47567308100751,92.58482401195369,-1.1091509309461571,-2.3005709386080966,1.3672027587890625,1.3672027587890625,0.0,1.646809001746872,1.8172002807544545,0.9062341774805138,47.54054817537116
85,Bitcoin,BTC,2013-07-22 23:59:59,91.9980010986328,90.07540130615234,91.9980010986328,91.61000061035156,0.0,1048939080.5,91.49633885475276,92.51261487109424,-1.016276016341493,-2.043711954154776,0.8526992797851562,0.8526992797851562,0.0,1.5900868787496065,1.687400260700565,0.942329402088301,48.51542694432534
86,Bitcoin,BTC,2013-07-23 23:59:59,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0,1094484057.67,92.1212870612932,92.73823615451435,-0.6169490932211659,-1.758359381968054,3.9485015869140634,3.9485015869140634,0.0,1.7585450721899247,1.5668716706505246,1.122328717232996,52.8819455779801
87,Bitcoin,BTC,2013-07-24 23:59:59,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0,1082848325.0,92.4887816882066,92.86947807908592,-0.3806963908793079,-1.4828267837503049,-1.048500061035142,0.0,1.048500061035142,1.6329347098906444,1.5298451271065687,1.06738563332816,51.62973061827076
88,Bitcoin,BTC,2013-07-25 23:59:59,97.33000183105467,93.8656997680664,94.50499725341795,96.9000015258789,0.0,1110587857.5,93.16743089400236,93.16803537144096,-0.0006044774385856,-1.186382322487961,2.3899993896484237,2.3899993896484237,0.0,1.6870107584447713,1.4205704751703851,1.187558651915829,54.28693995819422
89,Bitcoin,BTC,2013-07-26 23:59:59,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0,1100902799.57,93.60631885442028,93.3793070207208,0.2270118336994784,-0.9037034912504732,-0.879798889160142,0.0,0.879798889160142,1.5665099899844306,1.3819439333125108,1.13355538688861,53.12987859863754
90,Bitcoin,BTC,2013-07-27 23:59:59,96.99500274658205,93.0,96.02010345458984,94.11599731445312,0.0,1079491696.8,93.68473092519454,93.43387667210835,0.2508542530861746,-0.6727919423831437,-1.9042053222656392,0.0,1.9042053222656392,1.454616419271257,1.4192483182377342,1.0249203050509434,50.61534039114484
91,Bitcoin,BTC,2013-07-28 23:59:59,100.5770034790039,94.0,94.4000015258789,99.75599670410156,0.0,1144602837.9,94.61877181425716,93.9021818596634,0.7165899545937435,-0.3949155629877662,5.6399993896484375,5.6399993896484375,0.0,1.7535723457267698,1.3178734383636104,1.330607549010292,57.09273316201792
92,Bitcoin,BTC,2013-07-29 23:59:59,102.5,98.45500183105467,98.5999984741211,101.1999969482422,0.0,1161619140.0,95.6312679887164,94.4427607551137,1.1885072336026925,-0.0782310036696745,1.4440002441406392,1.4440002441406392,0.0,1.7314600527563317,1.2237396213376381,1.4148925331548206,58.590289784299515
93,Bitcoin,BTC,2013-07-30 23:59:59,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0,1240092366.0,97.53261104641687,95.44625980019931,2.0863512462175606,0.3546854463077725,6.790000915527315,6.790000915527315,0.0,2.0927844000971163,1.1363296483849497,1.8417053564267756,64.80986328373527
94,Bitcoin,BTC,2013-07-31 23:59:59,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0,1218777833.5,98.84913186048976,96.2346847289172,2.6144471315725752,0.806637783360733,-1.900001525878892,0.0,1.900001525878892,1.9432998000901793,1.1908776396345169,1.6318215536287863,62.00350291146494
95,Bitcoin,BTC,2013-08-01 23:59:59,108.0,103.01100158691406,106.21299743652344,104.0,0.0,1195225200.0,99.6415731127221,96.80989326751592,2.8316798452061818,1.2116461957298228,-2.089996337890625,0.0,2.089996337890625,1.8044926715123093,1.2551004037956675,1.4377277435774642,58.978191775737045
96,Bitcoin,BTC,2013-08-02 23:59:59,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0,1201487184.88,100.38917716471616,97.37960483663946,3.0095723280767146,1.5712314221992014,0.5009994506835938,0.5009994506835938,0.0,1.7113860128816867,1.1654503749531198,1.468433190860252,59.488472132741876
