SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,12-period-EMA,26-period-EMA,MACD,Signal,change,gain,loss,avg-gain,avg-loss,RS,RSI
1,Stellar,XLM,2014-08-06 23:59:59,0.0034024699125438,0.00226571992971,0.0023730800021439,0.0026570300105959,35819.80078125,966369.516387,,,,,0.0,0.0,0.0,,,,
2,Stellar,XLM,2014-08-07 23:59:59,0.0030419500544667,0.0024549700319767,0.0026861000806093,0.0025007000658661,142864.0,1079147.57674,,,,,-0.0001563299447297,0.0,0.0001563299447297,,,,
3,Stellar,XLM,2014-08-08 23:59:59,0.0032433199230581,0.0024929100181907,0.0024929998908191,0.0028810000512748,93707.796875,1260109.49815,,,,,0.0003802999854086,0.0003802999854086,0.0,,,,
4,Stellar,XLM,2014-08-09 23:59:59,0.0037104899529367,0.0028728800825774,0.002883719978854,0.0034807899501174,233579.0,1645185.47325,,,,,0.0005997898988426,0.0005997898988426,0.0,,,,
5,Stellar,XLM,2014-08-10 23:59:59,0.0076201697811484,0.0033631199039518,0.0034968398977071,0.0043025100603699,352737.0,2216011.86288,,,,,0.0008217201102525,0.0008217201102525,0.0,,,,
6,Stellar,XLM,2014-08-11 23:59:59,0.0050654099322855,0.003591249929741,0.0045658098533749,0.003591249929741,479942.0,2273973.66422,,,,,-0.0007112601306289,0.0,0.0007112601306289,,,,
7,Stellar,XLM,2014-08-12 23:59:59,0.0036791099701076,0.0025028900709003,0.003591570071876,0.0026588200125843,345441.0,2271969.53352,,,,,-0.0009324299171566,0.0,0.0009324299171566,,,,
8,Stellar,XLM,2014-08-13 23:59:59,0.0032151499763131,0.0025696500670164,0.0026185701135545,0.0027727200649678,256302.0,2589318.4356,,,,,0.0001139000523835,0.0001139000523835,0.0,,,,
9,Stellar,XLM,2014-08-14 23:59:59,0.002850370015949,0.002481719944626,0.0027633500285446,0.0025401699822396,169177.0,2487700.82002,,,,,-0.0002325500827281,0.0,0.0002325500827281,,,,
10,Stellar,XLM,2014-08-15 23:59:59,0.0026095500215888,0.0023569299373775,0.002566090086475,0.002403340069577,135243.0,2431615.89593,,,,,-0.0001368299126626,0.0,0.0001368299126626,,,,
