open-time,open,high,low,close,volume,close-time,quote-asset-volume,num-of-trades,taker-buy-base-asset-vol,taker-buy-quote-asset-vol,ignore
1580734800000,189.95000000,190.22000000,188.01000000,188.83000000,16373.94523000,1580738399999,3092514.47898370,7277,8325.61534000,1572685.70108260,0
1580738400000,188.79000000,190.12000000,188.01000000,189.68000000,17538.19446000,1580741999999,3318132.20270360,7528,9498.28838000,1796521.53414650,0
1580742000000,189.70000000,189.74000000,187.42000000,187.58000000,25162.63708000,1580745599999,4747745.39260780,10001,12302.72969000,2321691.00668210,0
1580745600000,187.59000000,189.50000000,186.62000000,187.88000000,28356.32192000,1580749199999,5336813.44349630,11340,14601.80506000,2748240.47777770,0
1580749200000,187.83000000,189.08000000,187.13000000,188.93000000,10428.94557000,1580752799999,1961289.62844910,4784,5556.02773000,1045166.05698010,0
1580752800000,188.91000000,189.84000000,187.83000000,189.67000000,12145.13258000,1580756399999,2292932.95045780,5164,6489.91603000,1225308.84669110,0
1580756400000,189.67000000,190.24000000,188.96000000,190.17000000,9508.28606000,1580759999999,1802457.20059930,4724,5226.09532000,990859.95534740,0
1580760000000,190.20000000,191.80000000,190.03000000,190.46000000,17641.66011000,1580763599999,3366600.74103210,7361,9045.73765000,1726783.31579980,0
1580763600000,190.46000000,190.81000000,188.98000000,189.61000000,7096.23680000,1580767199999,1348327.50325110,4288,2994.81973000,568994.52017680,0
1580767200000,189.56000000,190.55000000,189.26000000,189.31000000,3943.49395000,1580770799999,748802.30295010,3248,2259.21794000,429079.08819570,0
1580770800000,189.35000000,190.50000000,188.13000000,189.69000000,11541.00004000,1580774399999,2184667.66451860,5474,6633.65752000,1255601.87035890,0
1580774400000,189.74000000,191.60000000,189.68000000,190.76000000,13730.74948000,1580777999999,2621261.63589260,6760,8162.50150000,1558189.20822830,0
1580778000000,190.76000000,191.43000000,189.12000000,189.19000000,13528.17432000,1580781599999,2572988.47749950,6703,5234.62913000,995724.30095780,0
1580781600000,189.22000000,190.66000000,189.19000000,190.04000000,8983.39788000,1580785199999,1705688.53456690,4588,5112.43382000,970753.03284280,0
1580785200000,190.05000000,190.05000000,188.00000000,188.04000000,12864.25596000,1580788799999,2427059.94147440,7594,6324.00948000,1193005.60434190,0
1580788800000,188.08000000,189.00000000,186.90000000,187.20000000,22018.11970000,1580792399999,4137614.66172950,8891,9530.93394000,1792390.64279930,0
1580792400000,187.20000000,188.16000000,186.18000000,188.15000000,19399.07831000,1580795999999,3629512.27306030,9153,9182.25432000,1718084.71658060,0
1580796000000,188.15000000,188.41000000,187.50000000,188.14000000,11840.89920000,1580799599999,2226203.07034000,5130,6363.53176000,1196396.03132380,0
1580799600000,188.15000000,189.13000000,187.86000000,188.28000000,11538.68806000,1580803199999,2175582.85488950,5742,5904.98979000,1113252.23168830,0
1580803200000,188.28000000,188.48000000,186.94000000,186.99000000,16407.99138000,1580806799999,3081555.91287500,7674,8256.20807000,1550553.60066270,0
1580806800000,187.05000000,187.88000000,185.32000000,185.64000000,32431.68347000,1580810399999,6045341.21998400,12624,17216.64020000,3210563.16452860,0
1580810400000,185.65000000,186.58000000,184.69000000,185.42000000,27972.35029000,1580813999999,5185016.94154530,8073,8095.19660000,1501901.05208740,0
1580814000000,185.42000000,188.00000000,184.95000000,186.91000000,29588.73168000,1580817599999,5524509.13020350,9131,13534.91565000,2526188.38262450,0
1580817600000,186.87000000,187.20000000,184.77000000,185.59000000,18457.73748000,1580821199999,3428359.18922520,7621,8935.57225000,1658875.63852740,0
1580821200000,185.55000000,186.05000000,184.79000000,185.82000000,15310.70026000,1580824799999,2839508.87962230,5582,7937.47519000,1471565.09328310,0
1580824800000,185.81000000,186.78000000,185.02000000,186.65000000,13726.49842000,1580828399999,2552339.47218700,6516,7209.30618000,1340152.33158240,0
1580828400000,186.69000000,188.85000000,186.22000000,188.37000000,29878.16821000,1580831999999,5612746.42242160,13289,14194.71232000,2667108.58664370,0
1580832000000,188.37000000,189.80000000,187.77000000,189.24000000,18495.62124000,1580835599999,3493035.97414330,9907,8822.45546000,1666147.36149150,0
1580835600000,189.23000000,189.32000000,188.50000000,189.15000000,8814.77548000,1580839199999,1664678.42130320,5708,4728.89175000,893076.89633180,0
1580839200000,189.15000000,189.65000000,187.93000000,188.69000000,9286.25108000,1580842799999,1753181.55133930,6949,3944.56896000,744717.88346470,0
1580842800000,188.69000000,188.86000000,187.78000000,187.92000000,6285.82340000,1580846399999,1182686.46759500,5077,2970.33583000,558867.49319080,0
1580846400000,187.93000000,188.28000000,186.90000000,188.22000000,9550.88279000,1580849999999,1791506.71013120,6585,5072.23895000,951441.56212830,0
1580850000000,188.25000000,188.67000000,187.78000000,188.09000000,4555.79274000,1580853599999,857647.99872630,3983,2010.66192000,378525.18009820,0
1580853600000,188.04000000,189.29000000,187.73000000,189.28000000,5186.30173000,1580857199999,977354.48516160,4723,3353.77694000,631973.41674600,0
1580857200000,189.25000000,189.52000000,188.24000000,188.91000000,6537.02430000,1580860799999,1235452.38937720,5350,2678.00192000,506076.24133120,0
1580860800000,188.91000000,190.28000000,188.85000000,189.63000000,15459.32315000,1580864399999,2930570.54127240,8295,8555.13435000,1622039.64817360,0
1580864400000,189.65000000,190.20000000,188.35000000,188.46000000,9647.99597000,1580867999999,1824756.96958290,6402,4629.83622000,875980.46440010,0
1580868000000,188.46000000,189.55000000,188.19000000,189.50000000,6650.81721000,1580871599999,1255336.37417630,4577,3686.10362000,695972.48884050,0
1580871600000,189.47000000,189.95000000,188.63000000,189.86000000,12134.68780000,1580875199999,2297941.43957580,6315,5996.00244000,1135493.31897540,0
1580875200000,189.85000000,190.34000000,189.10000000,190.30000000,12568.54211000,1580878799999,2382855.86757200,6001,6729.09655000,1275277.28239690,0
1580878800000,190.30000000,191.39000000,189.85000000,191.18000000,23611.54859000,1580882399999,4503415.74592180,10466,13463.23746000,2568438.58429930,0
1580882400000,191.17000000,192.17000000,190.79000000,191.07000000,25806.34204000,1580885999999,4943665.07910870,10681,16485.16611000,3158787.07510000,0
1580886000000,191.07000000,191.88000000,190.44000000,190.87000000,15594.76201000,1580889599999,2979745.07929140,5966,9764.69953000,1865452.62136820,0
1580889600000,190.83000000,191.55000000,190.29000000,191.39000000,11240.51617000,1580893199999,2145529.51592600,5329,5798.23042000,1106992.52268610,0
1580893200000,191.42000000,191.96000000,191.00000000,191.23000000,9005.36490000,1580896799999,1724192.24294090,4795,3742.89658000,716646.61023110,0
1580896800000,191.23000000,196.23000000,191.04000000,195.19000000,55777.93703000,1580900399999,10827061.26618320,19517,30641.75628000,5946675.56252470,0
1580900400000,195.20000000,197.89000000,194.38000000,197.53000000,35726.09132000,1580903999999,7007203.08220050,14346,17460.74758000,3425381.39122680,0
1580904000000,197.57000000,198.50000000,195.61000000,196.30000000,44617.22893000,1580907599999,8795758.39628960,13933,21587.48653000,4257622.43547780,0
1580907600000,196.31000000,198.30000000,196.27000000,197.52000000,22909.28046000,1580911199999,4517941.54813490,10697,11004.40267000,2170170.95770450,0
1580911200000,197.52000000,198.30000000,196.30000000,197.50000000,22124.35768000,1580914799999,4361316.21040250,9735,10684.65083000,2107092.37822800,0
1580914800000,197.52000000,199.22000000,197.10000000,198.86000000,23664.54287000,1580918399999,4688618.40427090,9380,12517.90092000,2480124.52397160,0
1580918400000,198.86000000,200.45000000,198.30000000,199.94000000,35939.63925000,1580921999999,7168980.38300330,14056,21431.72657000,4276450.15723750,0
1580922000000,199.93000000,201.36000000,199.52000000,201.03000000,21974.82315000,1580925599999,4405839.00451590,9805,12151.95057000,2436355.16146580,0
1580925600000,201.02000000,204.93000000,201.01000000,203.31000000,53459.26477000,1580929199999,10872361.55620270,23364,28941.40153000,5884063.32037100,0
1580929200000,203.34000000,204.36000000,201.03000000,202.02000000,22158.63724000,1580932799999,4499469.60609820,9888,11026.87602000,2239167.39362580,0
1580932800000,202.03000000,203.71000000,202.00000000,203.49000000,11691.50575000,1580936399999,2373544.41329220,6166,5675.21273000,1152314.44693000,0
1580936400000,203.50000000,207.61000000,203.31000000,206.68000000,24857.24589000,1580939999999,5107986.59529010,13484,14786.80497000,3036051.14967750,0
1580940000000,206.68000000,206.81000000,204.11000000,204.76000000,14375.34674000,1580943599999,2953407.55849040,8217,5905.70212000,1213590.84011130,0
1580943600000,204.75000000,206.80000000,203.70000000,203.78000000,19946.31314000,1580947199999,4091861.65617600,10000,8597.22516000,1764657.98960580,0
1580947200000,203.78000000,204.99000000,201.02000000,203.14000000,25687.08259000,1580950799999,5203393.76061650,12443,11752.52925000,2380522.12858010,0
1580950800000,203.14000000,205.10000000,202.49000000,204.26000000,19001.48350000,1580954399999,3874633.83177470,7585,8768.22074000,1787871.64380230,0
1580954400000,204.26000000,204.68000000,202.42000000,203.18000000,11100.28291000,1580957999999,2255889.31421380,5722,4427.03902000,899924.18056640,0
1580958000000,203.18000000,206.60000000,202.86000000,206.53000000,15789.40224000,1580961599999,3232440.68218010,7945,8843.88991000,1810139.04508150,0
1580961600000,206.59000000,206.59000000,204.81000000,205.93000000,15820.46532000,1580965199999,3252725.79150810,7906,8440.70209000,1735446.95538080,0
1580965200000,205.92000000,207.53000000,205.30000000,206.78000000,13664.47878000,1580968799999,2822321.90155080,7458,7265.93279000,1500736.42397420,0
1580968800000,206.77000000,208.16000000,205.57000000,207.32000000,21465.96067000,1580972399999,4442834.45301880,9478,11091.06315000,2295631.89782320,0
1580972400000,207.32000000,212.06000000,206.69000000,209.26000000,42588.70585000,1580975999999,8920243.69544550,17739,21694.18197000,4543063.22307330,0
1580976000000,209.28000000,210.33000000,208.27000000,209.37000000,31719.11146000,1580979599999,6642770.82759780,15502,15809.90977000,3311873.65137610,0
1580979600000,209.37000000,209.80000000,207.60000000,209.77000000,19793.68940000,1580983199999,4131413.86504060,11733,10603.02315000,2212929.66519100,0
1580983200000,209.79000000,210.81000000,209.02000000,210.42000000,25694.19674000,1580986799999,5398292.79112560,11240,14301.21597000,3004690.92454600,0
1580986800000,210.42000000,210.99000000,208.79000000,210.41000000,24474.88256000,1580990399999,5133292.42917640,10369,12108.63736000,2539136.88596480,0
1580990400000,210.38000000,215.20000000,210.30000000,214.97000000,49814.75646000,1580993999999,10604713.14153620,20670,26282.33984000,5597853.40916680,0
1580994000000,214.98000000,216.33000000,205.19000000,210.68000000,85332.76487000,1580997599999,18092753.38391160,30286,40731.49443000,8645115.38195830,0
1580997600000,210.68000000,215.66000000,208.36000000,213.62000000,56109.38710000,1581001199999,11925313.19637380,22474,26526.03217000,5639653.89705870,0
1581001200000,213.68000000,213.99000000,210.28000000,212.41000000,29312.11992000,1581004799999,6215509.31865620,13268,14122.42785000,2992547.96509440,0
1581004800000,212.40000000,214.33000000,210.86000000,213.48000000,28318.70703000,1581008399999,6030388.23818280,12112,14708.77843000,3132043.04174910,0
1581008400000,213.48000000,214.30000000,212.37000000,213.13000000,15184.46670000,1581011999999,3239791.98965420,8096,7361.78794000,1571173.17024550,0
1581012000000,213.13000000,213.32000000,211.41000000,212.88000000,12765.25033000,1581015599999,2709484.85533100,6942,6065.43521000,1287372.07371200,0
1581015600000,212.91000000,213.50000000,211.36000000,211.83000000,17008.00306000,1581019199999,3609280.43478720,6947,10200.97283000,2164419.81898010,0
1581019200000,211.83000000,213.60000000,211.32000000,213.40000000,13283.16526000,1581022799999,2822435.09244580,6437,5915.84951000,1258243.27113110,0
1581022800000,213.41000000,214.14000000,212.93000000,213.69000000,9508.50942000,1581026399999,2031361.86902290,5997,5048.81570000,1078750.03592330,0
1581026400000,213.69000000,214.26000000,211.38000000,211.47000000,11317.78220000,1581029999999,2411314.30275900,9342,4289.98528000,914660.21210280,0
1581030000000,211.44000000,213.78000000,211.15000000,213.19000000,13485.56893000,1581033599999,2871621.64877740,8505,6410.76241000,1365310.22177930,0
1581033600000,213.16000000,218.24000000,213.14000000,217.73000000,36885.55672000,1581037199999,7971195.26797230,17408,18540.35348000,4004754.34254160,0
1581037200000,217.81000000,219.91000000,217.19000000,219.31000000,30601.95789000,1581040799999,6692662.04389270,13566,15802.19029000,3456969.36345560,0
1581040800000,219.32000000,221.00000000,219.07000000,219.29000000,50373.53782000,1581044399999,11085163.45931540,16640,30724.28553000,6761964.09206550,0
1581044400000,219.31000000,220.21000000,217.00000000,217.20000000,27886.44872000,1581047999999,6100028.79246940,12299,12144.34235000,2657067.07677710,0
1581048000000,217.20000000,219.57000000,216.11000000,218.55000000,28923.29733000,1581051599999,6300058.24951430,13163,15707.03775000,3422278.74073560,0
1581051600000,218.55000000,219.39000000,217.11000000,217.73000000,21804.14923000,1581055199999,4757474.97151960,8908,11255.65397000,2456437.68277640,0
1581055200000,217.71000000,219.00000000,217.63000000,218.06000000,11843.43682000,1581058799999,2584664.51087830,6589,6958.16634000,1518473.37079590,0
1581058800000,218.06000000,219.14000000,217.13000000,218.96000000,17469.58537000,1581062399999,3808966.38505800,9200,9586.55532000,2090311.54919340,0
1581062400000,218.93000000,219.66000000,217.60000000,218.00000000,25547.97436000,1581065999999,5589216.15131550,10030,11119.51672000,2433192.57344680,0
1581066000000,218.00000000,219.69000000,217.75000000,218.91000000,18330.71987000,1581069599999,4010608.49870810,10227,9590.52285000,2098755.14986750,0
1581069600000,218.90000000,222.88000000,218.60000000,222.23000000,39434.74841000,1581073199999,8737631.94347880,16267,18648.71318000,4130302.31753060,0
1581073200000,222.23000000,225.00000000,220.01000000,220.40000000,66593.31975000,1581076799999,14846298.31926580,23052,28470.82848000,6349567.52488720,0
1581076800000,220.38000000,221.77000000,217.81000000,218.79000000,56155.93351000,1581080399999,12316229.90940390,23632,28887.63274000,6335712.98922250,0
1581080400000,218.81000000,221.25000000,218.81000000,220.49000000,26040.24607000,1581083999999,5734952.97078630,10368,13906.88616000,3062951.36553570,0
1581084000000,220.49000000,223.90000000,220.44000000,222.48000000,29566.90544000,1581087599999,6571256.21517740,11144,13056.22622000,2901057.02705160,0
1581087600000,222.45000000,223.26000000,220.54000000,221.59000000,18855.05412000,1581091199999,4181662.77383100,8466,8616.88826000,1911173.44387600,0
1581091200000,221.61000000,222.97000000,219.63000000,221.74000000,31406.27398000,1581094799999,6961826.50695600,11980,14456.07398000,3203841.03607780,0
1581094800000,221.74000000,222.30000000,220.62000000,220.90000000,10764.66478000,1581098399999,2382418.98453270,6140,4610.53685000,1020614.32686950,0
1581098400000,220.89000000,222.55000000,220.59000000,222.29000000,10887.92747000,1581101999999,2415091.66599390,5856,5617.86543000,1246214.34378330,0
1581102000000,222.25000000,222.31000000,221.07000000,221.41000000,9786.86009000,1581105599999,2168560.65515070,5901,4970.15967000,1101271.87316560,0
1581105600000,221.48000000,221.80000000,219.05000000,219.14000000,21309.12405000,1581109199999,4697486.64751360,8171,12470.92281000,2748668.52736270,0
1581109200000,219.13000000,220.77000000,218.64000000,219.91000000,13572.61441000,1581112799999,2982366.18431110,5987,4996.41561000,1098058.22449680,0
1581112800000,219.91000000,222.55000000,219.90000000,222.27000000,10383.98092000,1581116399999,2297617.99337670,5730,4992.23938000,1105177.76416000,0
1581116400000,222.26000000,224.26000000,221.64000000,223.33000000,14936.83753000,1581119999999,3331365.11715440,7550,7995.89293000,1783564.57259400,0
1581120000000,223.36000000,224.60000000,220.86000000,221.19000000,25024.77208000,1581123599999,5572587.95223190,12873,11995.20345000,2670352.33088680,0
1581123600000,221.19000000,221.55000000,219.59000000,221.36000000,20251.68108000,1581127199999,4468579.94645800,9271,9502.21524000,2097015.10613950,0
1581127200000,221.35000000,221.86000000,215.12000000,216.60000000,45079.60825000,1581130799999,9824219.50674060,19056,20531.50019000,4476041.74616820,0
1581130800000,216.60000000,217.82000000,213.22000000,217.32000000,45856.66345000,1581134399999,9900493.09547950,20511,24741.40620000,5342758.95851380,0
