open-time,open,high,low,close,volume,close-time,quote-asset-volume,num-of-trades,taker-buy-base-asset-vol,taker-buy-quote-asset-vol,ignore
1580475600000,0.23660000,0.23683000,0.23350000,0.23632000,9495682.30000000,1580479199999,2236317.21589500,5985,3813444.60000000,898585.48807500,0
1580479200000,0.23627000,0.23767000,0.23525000,0.23621000,5063511.30000000,1580482799999,1197086.14765400,3525,2512501.30000000,593823.43803300,0
1580482800000,0.23622000,0.23885000,0.23593000,0.23872000,4039131.50000000,1580486399999,958674.89004900,2983,2181344.40000000,518182.64323700,0
1580486400000,0.23878000,0.23912000,0.23558000,0.23688000,4853751.30000000,1580489999999,1152875.79484000,3925,1892580.80000000,449333.65663200,0
1580490000000,0.23697000,0.23750000,0.23626000,0.23712000,2398515.40000000,1580493599999,568339.20149700,2405,917887.30000000,217512.91242800,0
1580493600000,0.23708000,0.24010000,0.23692000,0.23985000,5361634.30000000,1580497199999,1280659.98988000,3135,3169296.80000000,757705.88974000,0
1580497200000,0.23984000,0.23984000,0.23746000,0.23752000,3423860.40000000,1580500799999,817421.35900700,2304,1469801.90000000,351130.30156400,0
1580500800000,0.23752000,0.24025000,0.23744000,0.23793000,5400778.20000000,1580504399999,1288799.23334200,3092,2869804.10000000,684793.08978200,0
1580504400000,0.23793000,0.23923000,0.23775000,0.23895000,2000015.40000000,1580507999999,477180.95334400,1490,838478.30000000,199971.70080800,0
1580508000000,0.23895000,0.24023000,0.23858000,0.23927000,1418544.00000000,1580511599999,339893.42082900,1645,820490.70000000,196642.24554000,0
1580511600000,0.23926000,0.23999000,0.23834000,0.23946000,2183212.20000000,1580515199999,522162.55886700,2018,1034151.30000000,247369.47561200,0
1580515200000,0.23947000,0.24171000,0.23890000,0.24097000,4196630.70000000,1580518799999,1009566.59646800,3377,2275169.50000000,547310.31103600,0
1580518800000,0.24097000,0.24287000,0.24081000,0.24265000,3144786.10000000,1580522399999,760476.17907100,2892,1738345.50000000,420367.68185300,0
1580522400000,0.24267000,0.24300000,0.24179000,0.24251000,4265876.40000000,1580525999999,1034473.42277200,2992,2544089.60000000,617021.65370200,0
1580526000000,0.24250000,0.24304000,0.24121000,0.24175000,3871794.00000000,1580529599999,937269.80547500,3054,2184162.90000000,528836.61803400,0
1580529600000,0.24174000,0.24274000,0.24050000,0.24090000,3897201.10000000,1580533199999,942470.25593000,2777,2042047.90000000,493763.87821800,0
1580533200000,0.24087000,0.24135000,0.24009000,0.24016000,2838078.90000000,1580536799999,682891.13053300,2054,1342175.00000000,322976.71925100,0
1580536800000,0.24012000,0.24123000,0.23985000,0.24098000,2832284.60000000,1580540399999,681082.76883700,1971,1479457.40000000,355711.95249700,0
1580540400000,0.24094000,0.24256000,0.24093000,0.24150000,4035322.10000000,1580543999999,975639.44389400,2654,2029357.20000000,490647.00809900,0
1580544000000,0.24150000,0.24193000,0.23966000,0.23999000,4521622.80000000,1580547599999,1087940.10753100,2897,1930651.90000000,464576.29073400,0
1580547600000,0.24003000,0.24027000,0.23806000,0.23982000,5248070.90000000,1580551199999,1255136.71896700,3546,2030639.90000000,485678.49688400,0
1580551200000,0.23981000,0.24054000,0.23908000,0.24041000,3112158.20000000,1580554799999,746580.90162200,2352,1574308.80000000,377451.91571400,0
1580554800000,0.24039000,0.24040000,0.23684000,0.23814000,5594306.60000000,1580558399999,1333284.70883000,3825,2220408.30000000,529287.82895000,0
1580558400000,0.23817000,0.23874000,0.23749000,0.23790000,3244546.40000000,1580561999999,772684.79772900,2673,1502876.50000000,357943.20543300,0
1580562000000,0.23790000,0.24082000,0.23783000,0.23986000,4225545.10000000,1580565599999,1013194.68531200,3330,2394548.40000000,574091.39732100,0
1580565600000,0.23989000,0.23989000,0.23777000,0.23938000,5162108.20000000,1580569199999,1232345.85484600,2971,2704692.90000000,645837.91610800,0
