ds,open,high,low,close,macd,rsi,adx,cci
1580428800.0,9497.25272,9504.744702,9466.9785,9490.875618,,,0.0,
1580429700.0,9493.738,9515.92467,9486.401526,9497.901745,,,0.0,
1580430600.0,9495.048094,9511.245588,9473.952831,9487.930928,,,0.0,
1580431500.0,9491.732944,9495.95454,9454.861566,9459.659195000002,,,0.0,
1580432400.0,9459.459495,9487.99251,9446.0184,9475.904256,,,0.0,
1580433300.0,9474.935181,9486.410406,9460.9396,9463.045802,,,0.0,
1580434200.0,9465.391103999998,9470.003408,9422.183772,9460.197156,,,0.0,
1580435100.0,9460.576624,9474.846618,9447.134494,9465.200142,,,0.0,
1580436000.0,9463.314432,9469.58094,9409.07136,9428.286325,,,0.0,
1580436900.0,9428.106595,9443.20104,9374.106881,9437.592345,,,0.0,
1580437800.0,9437.612315000002,9437.76209,9411.642961,9418.176768,,,0.0,
1580438700.0,9415.656127,9445.96224,9412.78167,9427.35017,,,0.0,
1580439600.0,9427.340188,9451.915872,9421.644798,9447.086367,,,0.0,
1580440500.0,9446.647203,9454.075738,9438.552612,9442.904328,,,0.0,
1580441400.0,9441.95824,9460.72759,9429.426533,9441.770556,,36.74466488904944,0.0,
1580442300.0,9440.183895,9452.954,9411.484291,9424.1676,,33.26021190653073,0.0,
1580443200.0,9424.856151,9428.118784,9376.786802,9396.019336,,28.59121464460405,0.0,
1580444100.0,9394.201406,9422.52474,9385.969274,9410.373205,,33.70214683508367,0.0,
1580445000.0,9410.488948,9427.892904,9385.380867,9390.347421,,30.42984438828711,0.0,
1580445900.0,9391.937308,9405.21291,9375.56,9393.521312,,31.56398717092158,0.0,-133.66750892114678
1580446800.0,9395.793678,9413.27572,9384.974797,9400.10212,,33.96764925403117,0.0,-102.93772217258405
1580447700.0,9397.112672,9401.58914,9357.488,9376.544232,,29.916803402682035,0.0,-143.73916836154984
1580448600.0,9380.153781,9390.264534,9342.080346,9358.216389,,27.19914331240807,0.0,-163.68984996306256
1580449500.0,9356.559875,9362.776176,9308.541,9324.035281,,23.00239871360708,0.0,-205.44344116292137
1580450400.0,9324.969834,9357.1875,9294.836,9330.509421,,25.3518004512418,0.0,-181.7319208057342
1580451300.0,9331.444998,9371.565709,9320.194326,9360.640894,-43.98756732454058,35.25368988741924,0.0,-118.35504463204632
1580452200.0,9360.640894,9371.13804,9341.554893,9345.474624,-43.43639252072171,32.88890697045001,0.0,-102.3459305575098
1580453100.0,9345.364866,9361.24,9341.423556,9360.56136,-41.30605847760853,37.38819807551816,69.86600182173936,-87.38134127174938
1580454000.0,9359.3041,9363.62522,9327.999977,9343.3377,-40.54023621046508,34.54110997186065,69.72049534226944,-94.55769987831958
1580454900.0,9343.327721,9349.84284,9313.5295,9318.11892,-41.48999054577507,30.838233859796134,69.76266470190106,-113.4547813620629
1580455800.0,9320.555643,9331.1004,9307.882518,9316.462738,-41.8933967452831,30.60618429820469,69.8684195460646,-114.6683251205554
1580456700.0,9316.233267,9356.201129,9309.151188,9348.311232,-39.19141750278686,39.962024920890805,68.36814200146925,-72.24118159491657
1580457600.0,9350.18615,9353.727048,9310.9198,9320.097609,-38.87851574296292,35.40778925957227,66.97502713863072,-82.50589335400845
1580458500.0,9319.163076,9356.161221,9316.19142,9344.192796,-36.26818160358016,41.53573144981466,65.52739863622166,-57.32395428177789
1580459400.0,9347.731472,9365.31916,9336.804515999998,9359.139556,-32.61740127667326,45.02021931953237,63.602262637215325,-19.573536662724845
1580460300.0,9358.98002,9389.750029,9342.896797,9358.60557,-29.42799219688277,44.91722131484301,60.45480420518112,14.674134162179046
1580461200.0,9358.60557,9380.26,9352.66967,9372.46806,-25.487966026712456,48.22858798796169,57.53216423257793,35.3475102656596
1580462100.0,9373.469552,9392.344144,9363.870472,9367.870046,-22.47738292442409,47.21471733136087,54.19454043515784,65.02389418227285
1580463000.0,9368.797627999998,9369.216535999998,9344.701,9352.828995,-21.06236737790823,43.95919753440755,51.802194984013695,9.581567988266873
1580463900.0,9353.776784,9356.320154,9330.840288,9333.403092,-21.26335466906676,40.11231933254256,50.03117556809335,-43.19826095675503
1580464800.0,9334.461331,9350.574975,9328.329166,9337.09875,-20.883695587563125,41.16712867253241,48.46631623355872,-41.6928736935085
1580465700.0,9334.659564,9347.321599,9321.8256,9339.535872,-20.153836767723988,41.893950566436246,47.223074042933085,-47.23685696679736
1580466600.0,9339.705396,9363.324707,9337.471668,9342.127966,-19.145559974200296,42.70469716580299,45.153780866319,16.821653027996383
1580467500.0,9343.055455,9366.891744,9243.51584,9317.470747,-20.10437414481021,37.36402984509058,45.46229924367877,-172.40313599823855
1580468400.0,9315.79851,9324.380625,9276.088,9316.075064,-20.737808687084907,37.08134486375585,45.74878059408426,-171.6309797541683
1580469300.0,9316.46405,9325.026096,9286.560647,9297.03915,-22.516295457391607,33.37272497078054,45.98240983920309,-158.0248875869918
1580470200.0,9297.971184,9318.518,9295.3434,9301.6875,-23.28229226652184,35.08015950550515,46.19935128109916,-128.797122370701
1580471100.0,9301.697475,9344.64,9293.717475,9307.887498,-23.122520213655665,37.38503547655079,45.074115338965335,-77.96377052245909
1580472000.0,9307.867542,9316.365209,9271.5576,9273.674301,-25.46309605584247,30.871526540534987,44.53712912947315,-155.41416406995373
1580472900.0,9276.482222,9311.489096,9258.656,9277.602323,-26.69335633042465,32.329276285597075,44.30716014949723,-145.32455232042537
1580473800.0,9279.884655,9302.232114,9225.83167,9255.251547,-29.13600555603261,28.629743785704846,44.68739209264438,-176.0034717219168
