open-time,open,high,low,close,volume,close-time,quote-asset-volume,num-of-trades,taker-buy-base-asset-vol,taker-buy-quote-asset-vol,ignore,open-usd,high-usd,low-usd,close-usd,12-period-EMA,26-period-EMA,MACD,Signal,change,gain,loss,avg-gain,avg-loss,RS,RSI,adx,cci
1580428800.0,4.3258,4.372,4.3007,4.3163,471127.66,1580432399999,2042363.768755,3477,224366.35,972696.216967,0,4.319311300000001,4.367628,4.29166853,4.30982555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
1580432400.0,4.3163,4.3473,4.285,4.3398,519639.29,1580435999999,2244698.243133,3557,309441.16,1337220.519316,0,4.30982555,4.3429527,4.2768585,4.33372428,0.0,0.0,0.0,0.0,0.0238987299999999,0.0238987299999999,0.0,,,,,0.0,
1580436000.0,4.3398,4.3414,4.3,4.3037,393457.55,1580439599999,1697779.86184,3115,180120.36,777224.157228,0,4.33285632,4.3370586,4.29183,4.29595334,0.0,0.0,0.0,0.0,-0.0377709400000005,0.0,0.0377709400000005,,,,,0.0,
1580439600.0,4.3044,4.3292,4.2984,4.316,199691.74,1580443199999,861837.631865,1802,102466.03,442247.578039,0,4.29665208,4.32313912,4.28937336,4.3069364,0.0,0.0,0.0,0.0,0.01098306,0.01098306,0.0,,,,,0.0,
1580443200.0,4.3147,4.3189,4.23,4.2769,627181.94,1580446799999,2686845.161324,4736,326759.13,1399897.376919,0,4.30563913,4.31112598,4.218579,4.266635440000001,0.0,0.0,0.0,0.0,-0.0403009599999988,0.0,0.0403009599999988,,,,,0.0,
1580446800.0,4.2773,4.2893,4.1843,4.2416,879224.53,1580450399999,3725831.253457,6423,446714.45,1893857.364665,0,4.267889940000001,4.28200819,4.17425768,4.23184432,0.0,0.0,0.0,0.0,-0.0347911200000004,0.0,0.0347911200000004,,,,,0.0,
1580450400.0,4.2413,4.273,4.2296,4.2548,573389.78,1580453999999,2438635.386968,4118,280983.7,1195278.457182,0,4.23196914,4.2648813,4.21818008,4.2462904,0.0,0.0,0.0,0.0,0.0144460799999999,0.0144460799999999,0.0,,,,,0.0,
1580454000.0,4.2541,4.2565,4.202,4.2296,417581.46,1580457599999,1763461.365248,2963,184781.77,780436.451708,0,4.2451663900000005,4.247987,4.1902344,4.21775712,0.0,0.0,0.0,0.0,-0.0285332800000004,0.0,0.0285332800000004,,,,,0.0,
1580457600.0,4.2298,4.2409,4.2118,4.2284,191904.02,1580461199999,811092.484988,1998,109372.83,462271.364,0,4.21837954,4.23199411,4.1995857800000005,4.21952036,0.0,0.0,0.0,0.0,0.0017632399999998,0.0017632399999998,0.0,,,,,0.0,
1580461200.0,4.2307,4.2549,4.2215,4.2253,279918.44,1580464799999,1187381.963321,2546,142245.59,603481.078865,0,4.22181553,4.24596471,4.2096798,4.21346916,0.0,0.0,0.0,0.0,-0.0060511999999999,0.0,0.0060511999999999,,,,,0.0,
1580464800.0,4.2265,4.2283,4.1686,4.1956,730954.18,1580468399999,3070585.701934,5528,370706.69,1557407.445248,0,4.21424315,4.22660868,4.15651106,4.18343276,0.0,0.0,0.0,0.0,-0.0300364000000001,0.0,0.0300364000000001,,,,,0.0,
1580468400.0,4.1957,4.1991,4.1686,4.1852,282923.02,1580471999999,1184436.075412,2632,144391.92,604551.647049,0,4.1831129,4.1991,4.1560942,4.17599256,4.2501151408333335,0.0,4.2501151408333335,0.0,-0.0074401999999995,0.0,0.0074401999999995,,,,,0.0,
1580472000.0,4.1829,4.187,4.07,4.1185,903703.11,1580475599999,3735677.201147,7538,421022.32,1741190.379405,0,4.17369762,4.1807195,4.060639,4.1119104,4.228852873012821,0.0,4.228852873012821,0.0,-0.0640821599999998,0.0,0.0640821599999998,,,,,0.0,
