open-time,open,high,low,close,volume,trades
1587942000,1.0012,1.0012,1.0006,1.0009,158019.41822059,157
1587945600,1.0009,1.0012,1.0008,1.001,192444.4927292201,254
1587949200,1.0012,1.0013,1.0007,1.0012,90208.86522777,237
1587952800,1.0012,1.0013,1.0007,1.0007,5027.84398862,23
1587956400,1.0012,1.0013,1.0007,1.0012,39576.21524309,78
1587960000,1.0011,1.0012,1.0007,1.0012,34051.14498432,79
1587963600,1.0007,1.0013,1.0007,1.0013,35322.04094108,123
1587967200,1.0013,1.0013,1.0007,1.0007,121470.95567495,256
1587970800,1.0013,1.0013,1.0007,1.0011,46530.08939949,101
1587974400,1.0011,1.0013,1.0008,1.001,244696.71626899,270
1587978000,1.001,1.0012,1.0007,1.0007,199675.1759317202,249
1587981600,1.0009,1.001,1.0007,1.0009,139418.6678654301,180
1587985200,1.0009,1.0013,1.0008,1.0013,171712.9791505801,176
1587988800,1.0011,1.0013,1.0009,1.0013,308843.0982268199,230
1587992400,1.0011,1.0015,1.0009,1.0012,624717.3440845698,412
1587996000,1.0015,1.0015,1.001,1.0014,123609.6089143601,314
1587999600,1.001,1.0015,1.0009,1.0015,142830.57321466,154
1588003200,1.0015,1.0016,1.001,1.0012,322782.3231027502,351
1588006800,1.0012,1.0015,1.0008,1.0009,468124.9165301899,333
1588010400,1.0011,1.0014,1.0009,1.0013,345852.0827023,279
1588014000,1.0013,1.0016,1.0012,1.0013,161361.8608065698,183
1588017600,1.0013,1.0016,1.0012,1.0012,152478.7237323,143
1588021200,1.0012,1.0017,1.0012,1.0017,194844.1209812498,274
1588024800,1.0017,1.0017,1.0012,1.0015,193573.3846139499,334
1588028400,1.0015,1.0017,1.0013,1.0015,283306.7271467098,311
1588032000,1.0015,1.0017,1.0013,1.0015,237021.0814210001,222
1588035600,1.0015,1.0017,1.0011,1.0015,234778.92559648,152
1588039200,1.0013,1.0016,1.001,1.0015,142432.37515832,100
1588042800,1.0012,1.0016,1.0011,1.0012,83476.79474534,96
1588046400,1.0012,1.0016,1.001,1.0016,170095.7005581202,239
1588050000,1.0013,1.0016,1.0009,1.0009,117497.02199311,118
1588053600,1.0009,1.0016,1.0009,1.001,161762.55041379,80
1588057200,1.0015,1.0016,1.0009,1.0015,200610.77694991,237
1588060800,1.0013,1.0015,1.0008,1.0011,219040.8841534701,207
1588064400,1.0008,1.0015,1.0008,1.0011,163924.50021801,181
1588068000,1.0014,1.0016,1.001,1.0014,371762.3394409691,271
1588071600,1.0015,1.0015,1.001,1.0013,526425.3478456797,431
1588075200,1.0011,1.0015,1.001,1.0011,234351.3029228502,340
1588078800,1.0011,1.0016,1.0011,1.0011,255743.9929408197,364
1588082400,1.0011,1.0019,1.0009,1.0011,498274.7532862084,484
1588086000,1.0011,1.0017,1.0008,1.0012,305280.9549134102,432
1588089600,1.0012,1.0014,1.0011,1.0012,212008.3607927001,216
1588093200,1.0014,1.0015,1.0011,1.0012,112391.0102742,139
1588096800,1.0015,1.0016,1.0012,1.0014,248065.4803460099,139
1588100400,1.0014,1.0017,1.0011,1.0011,240504.0468001801,247
1588104000,1.0015,1.0016,1.0012,1.0015,184044.95997524,114
1588107600,1.0016,1.0017,1.0011,1.0015,159882.5814163399,117
1588111200,1.0015,1.0016,1.0011,1.0014,104911.70813838,99
1588114800,1.0016,1.0016,1.0011,1.0016,260058.9234884899,247
1588118400,1.0016,1.0017,1.0013,1.0017,67312.75339819,95
1588122000,1.0017,1.0017,1.0011,1.0015,86644.40747222,134
1588125600,1.0012,1.0019,1.0011,1.0015,499502.2460884195,535
1588129200,1.0015,1.0017,1.0012,1.0015,179886.42736359,194
1588132800,1.0013,1.0015,1.0011,1.0015,86184.00402849,204
1588136400,1.0015,1.0015,1.0012,1.0014,197254.7949751199,196
1588140000,1.0013,1.0017,1.0012,1.0013,570593.1270128703,612
1588143600,1.0013,1.0017,1.0012,1.0012,1132155.323478662,421
1588147200,1.0013,1.0019,1.0011,1.0015,798719.4988948414,514
1588150800,1.0015,1.0019,1.0015,1.0018,174962.95060475,161
1588154400,1.0016,1.0025,1.0016,1.002,435752.2389577595,497
1588158000,1.0023,1.0025,1.0016,1.0017,348815.0754566703,620
1588161600,1.0022,1.0024,1.0017,1.0022,280895.9993538299,443
1588165200,1.0024,1.0027,1.0018,1.0024,554045.0336090797,870
1588168800,1.0025,1.0027,1.002,1.0024,477259.18540301,430
1588172400,1.0022,1.0026,1.0016,1.0022,308171.9399878001,396
1588176000,1.0025,1.0027,1.0015,1.0027,624124.5744662603,1142
1588179600,1.0024,1.003,1.0017,1.0024,1130231.5874350592,1388
1588183200,1.0021,1.0027,1.0013,1.0019,300381.7578094503,574
1588186800,1.0013,1.0022,1.0012,1.0013,214127.0738442198,403
1588190400,1.0013,1.002,1.0012,1.0019,167817.61572994,362
1588194000,1.0019,1.0025,1.0012,1.0018,278072.1724228397,370
1588197600,1.0018,1.0019,1.0011,1.0018,234857.3280795503,466
1588201200,1.0012,1.0017,1.0009,1.0009,238787.69290595,224
1588204800,1.001,1.0015,1.0008,1.0008,226503.3843178402,384
1588208400,1.0008,1.0014,1.0008,1.0011,164653.6185817301,345
1588212000,1.0011,1.0015,1.0008,1.0009,183977.9796928601,417
1588215600,1.0011,1.0014,1.0008,1.0012,380202.8920931,765
1588219200,1.0011,1.0013,0.9885,1.001,2725274.254207976,1003
1588222800,1.001,1.0014,1.0001,1.0012,556166.85153532,599
1588226400,1.001,1.0014,1.0007,1.0009,232247.2795273899,706
1588230000,1.0009,1.0013,0.9995,1.0006,447433.1738157089,873
1588233600,1.0006,1.001,1.0,1.0007,203703.5188840801,331
1588237200,1.0007,1.0015,1.0,1.0013,754511.693973458,1447
1588240800,1.0013,1.0015,1.0005,1.001,345609.3155322291,680
1588244400,1.0007,1.0014,1.0006,1.0014,228029.7158025301,437
1588248000,1.0012,1.0015,0.9997,1.0006,631798.349479101,528
1588251600,1.001,1.0013,1.0004,1.0009,447769.5827947497,487
1588255200,1.0009,1.0014,1.0006,1.0012,446556.1127647497,536
1588258800,1.0013,1.0014,1.0006,1.0008,179169.0109518703,321
1588262400,1.0008,1.0012,1.0005,1.0009,295672.2524355595,332
1588266000,1.0009,1.0015,1.0006,1.0009,863309.6067328614,946
1588269600,1.001,1.0014,1.0006,1.0008,448655.1278186599,437
1588273200,1.0007,1.0012,1.0003,1.0009,467743.7355426903,440
1588276800,1.0006,1.0013,1.0002,1.0008,431786.5124179294,458
1588280400,1.0005,1.0012,1.0002,1.0007,325589.5774804198,396
1588284000,1.0007,1.0012,1.0,1.0007,316423.0168239296,333
1588287600,1.0005,1.0009,1.0001,1.0005,260909.11070231,225
1588291200,1.0003,1.0007,1.0002,1.0005,199075.00252104,184
1588294800,1.0005,1.0007,1.0002,1.0002,101062.1799211599,161
1588298400,1.0002,1.0009,1.0001,1.0008,131015.16495832,144
1588302000,1.0008,1.001,1.0001,1.0002,103113.47790985,114
1588305600,1.0006,1.0007,1.0,1.0006,392110.8434817796,430
1588309200,1.0006,1.0007,1.0,1.0003,157740.0317621602,300
1588312800,1.0001,1.0007,1.0,1.0003,75833.36635235,163
1588316400,1.0002,1.001,1.0,1.0009,329487.3143431499,483
1588320000,1.0009,1.0013,1.0008,1.0011,206100.6738360999,327
1588323600,1.0009,1.0012,1.0006,1.0008,211957.6620034602,370
1588327200,1.001,1.0014,1.0007,1.0013,284718.1923635399,427
1588330800,1.0013,1.0016,1.001,1.0014,328591.2290715399,442
1588334400,1.0014,1.0014,1.0006,1.0008,370394.4168458499,544
1588338000,1.0008,1.0012,1.0005,1.0008,262794.8576673901,274
1588341600,1.001,1.0015,1.0005,1.0006,354409.3522441996,365
1588345200,1.0009,1.0012,1.0001,1.0003,428883.14712842,308
1588348800,1.0003,1.0008,0.9997,1.0004,402986.3299657897,537
1588352400,1.0003,1.0004,0.9998,0.9999,485393.0553764398,314
1588356000,1.0001,1.0004,1.0,1.0002,197077.3161939099,220
1588359600,1.0002,1.0003,0.9994,0.9994,304562.3803615302,331
1588363200,0.9994,1.0,0.9994,0.9998,186328.29474423,299
1588366800,0.9998,1.0002,0.9995,1.0001,528784.9047876998,639
1588370400,1.0,1.0005,0.9999,1.0004,178919.98855088,244
1588374000,1.0005,1.0005,1.0,1.0004,252622.59216235,332
1588377600,1.0004,1.0005,1.0001,1.0004,161537.0115667001,195
1588381200,1.0005,1.0006,1.0003,1.0004,208705.61970353,194
1588384800,1.0004,1.0007,1.0003,1.0006,118101.12207981,132
1588388400,1.0007,1.0009,1.0004,1.0007,160938.12007687,193
1588392000,1.0007,1.0008,1.0005,1.0007,142743.7938837501,162
1588395600,1.0007,1.0009,1.0005,1.0007,135819.24512381,170
1588399200,1.0007,1.0009,1.0005,1.0009,104330.72946618,130
1588402800,1.0009,1.0009,1.0005,1.0006,66178.69515712,116
1588406400,1.0006,1.0008,1.0004,1.0006,80987.64282034,152
1588410000,1.0005,1.0009,1.0005,1.0007,126659.97709102,134
1588413600,1.0008,1.0009,1.0005,1.0008,100515.96406249,154
1588417200,1.0007,1.0009,1.0005,1.0009,117863.35976927,191
1588420800,1.0009,1.0011,1.0005,1.001,375934.7229226297,419
1588424400,1.001,1.0012,1.0007,1.0012,86455.2149042101,235
1588428000,1.0007,1.0013,1.0006,1.0011,278896.1935527799,294
1588431600,1.0011,1.0013,1.0007,1.0008,256813.8344809999,332
1588435200,1.0008,1.0012,1.0006,1.0011,403925.49597541,597
1588438800,1.001,1.0012,1.0008,1.001,142441.4492152202,251
1588442400,1.001,1.0013,1.0006,1.0009,436797.7060036701,619
1588446000,1.0009,1.001,1.0005,1.0008,216840.2310227798,249
1588449600,1.0009,1.001,1.0006,1.0009,147612.9528656499,204
1588453200,1.0009,1.0012,1.0006,1.0012,207489.1841826202,332
1588456800,1.0011,1.0012,1.0008,1.001,125075.70757783,195
1588460400,1.0011,1.0012,1.0007,1.0012,169885.0589426899,132
1588464000,1.0009,1.0014,1.0006,1.001,329030.5917312998,506
1588467600,1.0009,1.0015,1.0007,1.0008,450965.4615223494,374
1588471200,1.001,1.0012,1.0007,1.0007,223412.1067975602,354
1588474800,1.0007,1.0015,1.0006,1.0013,368673.2785606197,224
1588478400,1.0009,1.0013,1.0008,1.0008,113929.33447851,147
1588482000,1.0008,1.001,1.0006,1.0007,145722.1045143901,209
1588485600,1.0007,1.001,1.0005,1.0005,290129.2939076901,379
1588489200,1.0005,1.0009,1.0004,1.0006,108063.7456368,115
1588492800,1.0006,1.0008,1.0004,1.0005,61189.56566821,92
1588496400,1.0006,1.0009,1.0004,1.0008,96241.7051202,94
1588500000,1.0008,1.001,1.0004,1.0008,177297.4043325,207
1588503600,1.0008,1.0009,1.0004,1.0006,64816.39466417,103
1588507200,1.0007,1.0007,1.0002,1.0004,370178.72031842,377
1588510800,1.0005,1.0011,1.0002,1.0006,512025.0244412394,526
1588514400,1.0007,1.001,1.0003,1.0004,436199.3626477295,543
1588518000,1.0005,1.001,1.0002,1.0006,483517.0703063998,489
1588521600,1.0006,1.001,1.0005,1.0009,196989.06559614,207
1588525200,1.0008,1.001,1.0005,1.0007,218970.0065929799,244
1588528800,1.0007,1.001,1.0005,1.0006,98220.11701097,104
1588532400,1.0006,1.0006,1.0001,1.0003,486858.1309808713,525
1588536000,1.0003,1.0005,1.0001,1.0001,160073.59578535,247
1588539600,1.0002,1.0003,1.0,1.0003,151753.3420168501,260
1588543200,1.0003,1.0008,1.0,1.0004,312489.4067435699,240
1588546800,1.0006,1.001,1.0005,1.0008,155895.17991502,101
1588550400,1.0009,1.0011,1.0006,1.0008,235297.0488646497,239
1588554000,1.0008,1.001,1.0003,1.0005,337217.9136487501,494
1588557600,1.0005,1.0008,1.0005,1.0007,58829.8793285801,140
1588561200,1.0006,1.0009,1.0006,1.0007,52618.05155015,64
1588564800,1.0008,1.001,1.0007,1.001,75753.8366640201,186
1588568400,1.001,1.0011,1.0007,1.0011,137333.1471860102,508
1588572000,1.0011,1.0013,1.0008,1.0011,307864.3784584793,273
1588575600,1.0011,1.0013,1.0008,1.0013,195877.0277019401,417
1588579200,1.0012,1.0013,1.0009,1.0011,246525.73957494,417
1588582800,1.0011,1.0011,1.0007,1.0008,269260.6078162901,417
1588586400,1.0009,1.0011,1.0005,1.001,372058.7966425602,534
1588590000,1.001,1.0013,1.0009,1.0012,256244.31823279,272
1588593600,1.0011,1.0014,1.0009,1.0012,310679.9851565699,390
1588597200,1.0013,1.0015,1.001,1.0015,478345.9008982693,576
1588600800,1.0015,1.0019,1.0011,1.0014,838366.7801810204,768
1588604400,1.0014,1.0017,1.001,1.0013,530358.3719763196,396
1588608000,1.0012,1.0015,1.0011,1.0014,116416.0583469401,324
1588611600,1.0014,1.0015,1.0013,1.0014,54928.42063961,223
1588615200,1.0014,1.0015,1.0012,1.0014,323222.28222547,173
1588618800,1.0015,1.0018,1.0013,1.0014,328826.9886968698,441
1588622400,1.0014,1.0018,1.0013,1.0017,281936.8811129699,300
1588626000,1.0017,1.0019,1.0015,1.0019,635635.8749159799,546
1588629600,1.0017,1.0019,1.0015,1.0015,337545.3318776602,424
1588633200,1.0015,1.0018,1.0015,1.0017,117590.14889324,250
1588636800,1.0016,1.0018,1.0014,1.0015,134119.97299431,226
1588640400,1.0014,1.0018,1.0013,1.0014,170697.750881,184
1588644000,1.0014,1.0017,1.0013,1.0014,100396.87225746,123
1588647600,1.0013,1.0015,1.0013,1.0015,104840.0949841,133
1588651200,1.0015,1.0016,1.0011,1.0015,444668.4235585901,400
1588654800,1.0015,1.0017,1.0013,1.0015,284182.3206227602,377
1588658400,1.0015,1.0017,1.0013,1.0015,80122.50292024,156
1588662000,1.0014,1.0016,1.0012,1.0014,219616.75020391,257
1588665600,1.0015,1.0017,1.0011,1.0012,128180.54522546,178
1588669200,1.0013,1.0016,1.001,1.0013,285035.0079248399,236
1588672800,1.0013,1.0016,1.0007,1.0011,719827.342804499,884
1588676400,1.001,1.0014,1.0007,1.0012,205502.7956942303,273
1588680000,1.0012,1.0013,1.0011,1.0013,36713.33952923,140
1588683600,1.0012,1.0013,1.0011,1.0013,152499.81099264,291
1588687200,1.0013,1.0016,1.0006,1.001,617748.0887931511,518
1588690800,1.0011,1.0013,1.0009,1.0011,82553.3704721,303
1588694400,1.001,1.0012,1.0009,1.0011,88587.06503994,134
1588698000,1.001,1.0012,1.001,1.0012,38522.91787699,139
1588701600,1.0011,1.0012,1.001,1.0012,146234.5983683296,268
1588705200,1.0012,1.0013,1.0011,1.0012,44563.77040764,137
1588708800,1.0011,1.0014,1.0011,1.0013,139345.40521648,148
1588712400,1.0013,1.0015,1.0011,1.0013,315240.3071028999,183
1588716000,1.0013,1.0015,1.0009,1.0009,268422.67670649,266
1588719600,1.001,1.0012,1.0008,1.0009,144407.06006732,135
1588723200,1.001,1.0012,1.0008,1.001,314652.04297101,221
1588726800,1.0009,1.001,1.0007,1.0009,63894.12273794,75
1588730400,1.0009,1.0011,1.0008,1.001,113491.32594514,91
1588734000,1.0009,1.0011,1.0007,1.0008,239801.68139627,252
1588737600,1.0008,1.001,1.0007,1.0009,94562.75261114,70
1588741200,1.0008,1.001,1.0007,1.001,35380.23946848,68
1588744800,1.0008,1.001,1.0007,1.0008,33530.72952996,71
1588748400,1.0008,1.001,1.0007,1.001,79413.0835178001,160
1588752000,1.001,1.0013,1.0009,1.0012,366671.5922668998,367
1588755600,1.0012,1.0015,1.0011,1.0014,244623.5031469698,308
1588759200,1.0015,1.0019,1.0011,1.0014,879889.8695722908,889
1588762800,1.0014,1.0017,1.0012,1.0016,341804.9663822398,407
1588766400,1.0016,1.0018,1.0014,1.0015,466396.8512609698,498
1588770000,1.0015,1.0017,1.0013,1.0014,349463.0205251503,369
1588773600,1.0014,1.0014,1.0009,1.001,387856.67597832,360
1588777200,1.0011,1.0012,1.001,1.0011,65994.78822613,154
1588780800,1.001,1.0013,1.0009,1.0012,209842.28902261,225
1588784400,1.0011,1.0013,1.001,1.0013,179835.6813474101,250
1588788000,1.0013,1.0014,1.0009,1.0011,83867.19562938,154
1588791600,1.0011,1.0015,1.001,1.0014,191846.6362919902,227
1588795200,1.0014,1.0015,1.001,1.0013,148623.4890347599,210
1588798800,1.0012,1.0015,1.0011,1.0015,152928.88605744,256
1588802400,1.0015,1.0016,1.0012,1.0015,138427.51713838,210
1588806000,1.0016,1.0016,1.0011,1.0013,341310.0059950203,548
1588809600,1.0012,1.0015,1.0009,1.0014,516749.8121167904,568
1588813200,1.0014,1.0015,1.0012,1.0013,75618.20751577,164
1588816800,1.0012,1.0015,1.0009,1.0011,286753.49779424,339
1588820400,1.0012,1.0013,1.0009,1.0011,141873.48544004,147
1588824000,1.0011,1.0013,1.0011,1.0012,57708.98289495,121
1588827600,1.0012,1.0012,1.001,1.001,39147.96208304,77
1588831200,1.001,1.0012,1.0007,1.001,177569.54830888,138
1588834800,1.001,1.0011,1.0008,1.001,77438.00318648,110
1588838400,1.0011,1.0012,1.0008,1.0009,110344.78448996,200
1588842000,1.0009,1.0011,1.0006,1.001,186324.66866973,150
1588845600,1.0009,1.0011,1.0008,1.001,139356.45208351,184
1588849200,1.0011,1.0012,1.0006,1.0009,184104.3680497298,195
1588852800,1.0009,1.0012,1.0008,1.0012,282799.6187801801,324
1588856400,1.0012,1.0015,1.0004,1.0008,1372671.1517841108,804
1588860000,1.0006,1.0009,1.0003,1.0006,331459.2320026599,363
1588863600,1.0005,1.0009,1.0002,1.0009,322238.7914656899,415
1588867200,1.0009,1.0012,1.0006,1.0011,365748.1562809501,491
1588870800,1.0011,1.0016,1.0008,1.0015,915961.4467948708,983
1588874400,1.0015,1.0017,1.0011,1.0013,554287.0762299593,1142
1588878000,1.0013,1.0014,1.0009,1.001,805347.9331992595,1061
1588881600,1.001,1.0014,1.0009,1.001,388007.3024488502,520
1588885200,1.001,1.0015,1.0009,1.0012,290625.9923125099,381
1588888800,1.0013,1.0015,1.001,1.0015,154504.45814114,292
1588892400,1.0013,1.0017,1.0012,1.0016,588501.0422324798,600
1588896000,1.0016,1.0017,1.0012,1.0016,408220.81113412,544
1588899600,1.0015,1.0018,1.0014,1.0015,267520.90124774,341
1588903200,1.0015,1.0015,1.0012,1.0012,183939.64575444,182
1588906800,1.0013,1.0014,1.0011,1.0013,247403.4180214998,312
1588910400,1.0012,1.0015,1.0011,1.0013,155450.97434505,195
1588914000,1.0013,1.0015,1.001,1.0012,216979.63992981,211
1588917600,1.0012,1.0014,1.0009,1.001,323217.8593630798,302
1588921200,1.001,1.0014,1.0009,1.0014,236162.5974017803,363
1588924800,1.0014,1.0015,1.0011,1.0012,346390.8938128102,355
1588928400,1.0012,1.0013,1.0011,1.0012,140413.31779155,219
1588932000,1.0012,1.0015,1.001,1.0013,223229.31172637,294
1588935600,1.0013,1.0017,1.0013,1.0016,496780.4653868799,326
1588939200,1.0015,1.0017,1.0013,1.0015,341417.89273828,386
1588942800,1.0014,1.0021,1.0013,1.0015,541876.60788362,264
1588946400,1.0016,1.0021,1.0015,1.0018,362798.4477843193,520
1588950000,1.0019,1.0021,1.0015,1.0017,498417.1435332893,653
1588953600,1.0017,1.0019,1.0014,1.0014,436780.5271292499,554
1588957200,1.0014,1.0018,1.0013,1.0014,325668.2950052097,453
1588960800,1.0014,1.0016,1.0011,1.0016,359090.5714600794,388
1588964400,1.0016,1.0017,1.0012,1.0017,264733.7740722899,474
1588968000,1.0016,1.0017,1.0013,1.0015,215977.39056566,436
1588971600,1.0015,1.0018,1.0013,1.0018,208990.8429079202,477
1588975200,1.0018,1.002,1.0015,1.0016,230996.2372878802,393
1588978800,1.0016,1.0019,1.001,1.0011,536663.6053252899,513
1588982400,1.001,1.0011,1.0006,1.0009,388050.4911665496,372
1588986000,1.001,1.0012,1.0006,1.0009,255606.4503863901,363
1588989600,1.0009,1.001,1.0007,1.0008,244206.9932731401,183
1588993200,1.0008,1.0011,1.0007,1.0009,103337.14784349,123
1588996800,1.0009,1.0011,1.0006,1.0007,175791.9442157201,205
1589000400,1.0007,1.0008,1.0004,1.0005,409359.1374673988,304
1589004000,1.0004,1.0006,1.0003,1.0003,438978.9724486899,511
1589007600,1.0003,1.0005,1.0002,1.0004,372797.6805094396,338
1589011200,1.0004,1.0004,1.0001,1.0002,105281.0431547801,237
1589014800,1.0002,1.0004,1.0001,1.0002,337079.7160840498,360
1589018400,1.0003,1.0004,1.0,1.0002,186465.99204539,204
1589022000,1.0003,1.0005,1.0,1.0,384067.6627404793,499
1589025600,1.0,1.0004,0.9999,1.0001,262164.32306656,323
1589029200,1.0002,1.0004,1.0001,1.0002,269761.5947061398,326
1589032800,1.0001,1.0005,1.0,1.0004,167398.1611967301,243
1589036400,1.0005,1.0007,1.0001,1.0002,244482.80002849,277
1589040000,1.0001,1.0007,1.0,1.0006,284755.39988942,456
1589043600,1.0005,1.0006,1.0003,1.0005,121615.83864476,208
1589047200,1.0005,1.0008,1.0003,1.0003,272610.35271767,415
1589050800,1.0003,1.0005,1.0001,1.0005,161389.5582207,139
1589054400,1.0004,1.0007,1.0001,1.0001,292395.0285258299,331
1589058000,1.0001,1.0004,1.0,1.0001,317268.7290631099,304
1589061600,1.0001,1.0004,1.0,1.0002,270189.13005154,273
1589065200,1.0001,1.0003,1.0,1.0,288131.32347812,309
1589068800,0.9999,1.0012,0.9992,1.0007,2715165.144613448,4401
1589072400,1.0007,1.0012,1.0006,1.0008,448677.3631012,930
1589076000,1.0011,1.0011,1.0004,1.0006,435191.01779628,634
1589079600,1.0005,1.0009,1.0,1.0005,857074.6586967289,988
1589083200,1.0006,1.0007,0.9998,0.9998,689382.8456843704,696
1589086800,1.0001,1.0007,0.9999,1.0006,425356.4516785297,441
1589090400,1.0006,1.0007,1.0003,1.0006,182107.7088594398,301
1589094000,1.0007,1.0009,1.0002,1.0008,546409.2481996893,593
1589097600,1.0007,1.0011,1.0005,1.0006,823619.8418700496,713
1589101200,1.0008,1.001,1.0004,1.001,1005516.745686351,909
1589104800,1.0009,1.0011,1.0003,1.0008,403777.3468278302,387
1589108400,1.0008,1.0011,1.0004,1.001,615076.5496540804,567
1589112000,1.0009,1.0012,1.0004,1.0006,376489.0579669001,448
1589115600,1.0005,1.001,1.0004,1.0006,362854.8965034297,367
1589119200,1.0006,1.001,0.9995,1.0008,1031018.4176600708,581
1589122800,1.0008,1.001,1.0005,1.0007,282700.4105582602,347
1589126400,1.0006,1.0012,1.0002,1.0006,873571.2822071319,940
1589130000,1.0004,1.0008,1.0,1.0003,882406.6320781896,785
1589133600,1.0002,1.0005,1.0001,1.0004,272128.2081667503,413
1589137200,1.0004,1.0009,1.0001,1.0008,456365.1035606001,418
1589140800,1.0008,1.0009,1.0002,1.0007,565420.8564761495,612
1589144400,1.0007,1.0008,1.0001,1.0006,432271.1190001797,346
1589148000,1.0006,1.0008,1.0003,1.0007,180845.5676413998,328
1589151600,1.0007,1.0008,1.0002,1.0003,558047.6534439703,565
1589155200,1.0003,1.0007,1.0002,1.0005,177707.7512581501,198
1589158800,1.0006,1.0008,1.0004,1.0007,147496.58493943,141
1589162400,1.0006,1.0007,1.0004,1.0005,103781.66379829,121
1589166000,1.0005,1.0007,1.0004,1.0007,120724.24653044,139
1589169600,1.0006,1.0006,1.0002,1.0003,195751.29311787,250
1589173200,1.0004,1.0006,1.0002,1.0004,59317.4911729,124
1589176800,1.0004,1.0006,1.0003,1.0005,33662.96899904,81
1589180400,1.0005,1.0006,1.0002,1.0004,331581.89708608,335
1589184000,1.0003,1.0006,1.0001,1.0003,275834.1912324798,319
1589187600,1.0004,1.0007,1.0001,1.0005,508370.3160356696,498
1589191200,1.0004,1.0007,1.0002,1.0004,475065.6960261497,532
1589194800,1.0005,1.0007,1.0004,1.0005,91489.5650533099,382
1589198400,1.0005,1.0008,1.0003,1.0008,613004.0019616298,938
1589202000,1.0008,1.0008,1.0003,1.0007,366237.3739395998,432
1589205600,1.0007,1.0008,1.0004,1.0005,230571.67877571,412
1589209200,1.0005,1.0009,1.0004,1.0007,732046.8871306602,443
1589212800,1.0006,1.0013,1.0002,1.0007,1583894.5631280097,1349
1589216400,1.0006,1.0008,1.0002,1.0002,815114.2625238384,730
1589220000,1.0003,1.0007,1.0,1.0004,1032454.7269994512,1435
1589223600,1.0003,1.0007,1.0002,1.0006,589438.9613986393,814
1589227200,1.0006,1.0008,1.0004,1.0008,357975.4620063398,400
1589230800,1.0007,1.001,1.0004,1.0006,494871.12480505,484
1589234400,1.0005,1.0007,1.0004,1.0004,95379.11102726,161
1589238000,1.0005,1.0008,1.0004,1.0007,305270.5801800101,308
1589241600,1.0007,1.0008,1.0003,1.0005,269390.8668982899,232
1589245200,1.0006,1.0007,1.0003,1.0004,175116.51136403,183
1589248800,1.0004,1.0007,1.0003,1.0004,170439.7787602999,271
1589252400,1.0005,1.0007,1.0001,1.0003,186984.98399259,190
1589256000,1.0003,1.0005,1.0001,1.0001,152471.55319545,129
1589259600,1.0001,1.0004,1.0001,1.0002,217630.0370201501,171
1589263200,1.0003,1.0003,1.0,1.0001,360844.5212194297,190
1589266800,1.0001,1.0004,1.0001,1.0004,184112.1669941099,212
1589270400,1.0002,1.0004,1.0001,1.0002,237213.7133627298,333
1589274000,1.0003,1.0006,1.0001,1.0003,439436.1028556801,329
1589277600,1.0003,1.0006,1.0001,1.0003,364355.9166949702,304
1589281200,1.0003,1.0005,1.0002,1.0004,359600.099519,287
1589284800,1.0003,1.0006,1.0002,1.0003,388323.2876310199,286
1589288400,1.0003,1.0005,1.0001,1.0003,363032.8146959494,407
1589292000,1.0003,1.0008,1.0002,1.0008,830730.7494396189,637
1589295600,1.0008,1.0008,1.0003,1.0007,430213.1290607501,377
1589299200,1.0007,1.0008,1.0004,1.0005,528706.6453624599,464
1589302800,1.0005,1.0009,1.0003,1.0007,993954.8869751896,519
1589306400,1.0008,1.0008,1.0004,1.0008,405179.64802921,231
1589310000,1.0008,1.0008,1.0003,1.0005,417205.8629994104,294
1589313600,1.0005,1.0007,1.0003,1.0006,407651.7488952799,357
1589317200,1.0006,1.0008,1.0003,1.0006,485782.9572431098,400
1589320800,1.0005,1.0008,1.0004,1.0008,287827.7609809801,330
1589324400,1.0008,1.0009,1.0005,1.0007,156998.28999284,156
1589328000,1.0007,1.001,1.0006,1.0008,335476.1500632699,265
1589331600,1.0007,1.001,1.0005,1.0006,202923.1762556501,186
1589335200,1.0008,1.001,1.0006,1.0006,204930.6365746802,172
1589338800,1.0006,1.0008,1.0005,1.0005,160698.2379693699,112
1589342400,1.0006,1.0007,1.0003,1.0005,156121.86128942,119
1589346000,1.0005,1.0007,1.0004,1.0005,217045.8354286299,138
1589349600,1.0005,1.0005,1.0003,1.0004,114124.6309458,100
1589353200,1.0004,1.0008,1.0003,1.0007,193627.3758090501,201
1589356800,1.0005,1.0007,1.0004,1.0005,504670.4170750098,342
1589360400,1.0006,1.0007,1.0004,1.0005,474077.09015155,362
1589364000,1.0005,1.0007,1.0002,1.0004,488901.1385267199,239
1589367600,1.0004,1.0007,1.0002,1.0007,362848.2134463501,421
1589371200,1.0005,1.0007,1.0003,1.0007,539487.1940093597,576
1589374800,1.0007,1.0007,1.0003,1.0005,634247.8125901389,642
1589378400,1.0005,1.0008,1.0003,1.0008,1311675.387734069,752
1589382000,1.0008,1.0011,1.0006,1.0008,701641.6882822796,733
1589385600,1.0008,1.0011,1.0005,1.0006,697405.831916209,499
1589389200,1.0007,1.0008,1.0006,1.0007,271019.5252302198,242
1589392800,1.0007,1.0011,1.0007,1.0011,492814.4206026591,227
1589396400,1.0011,1.0012,1.001,1.001,129002.8537964,114
1589400000,1.0011,1.0013,1.001,1.001,561448.9188750198,434
1589403600,1.0011,1.0015,1.001,1.0012,803637.57773342,754
